"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/16/2022","AQS","040139702","1","0.056","ppm","54","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/17/2022","AQS","040139702","1","0.051","ppm","47","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/18/2022","AQS","040139702","1","0.055","ppm","51","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/19/2022","AQS","040139702","1","0.054","ppm","50","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/20/2022","AQS","040139702","1","0.045","ppm","42","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/21/2022","AQS","040139702","1","0.052","ppm","48","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/22/2022","AQS","040139702","1","0.052","ppm","48","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/23/2022","AQS","040139702","1","0.049","ppm","45","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/24/2022","AQS","040139702","1","0.054","ppm","50","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/25/2022","AQS","040139702","1","0.043","ppm","40","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/26/2022","AQS","040139702","1","0.049","ppm","45","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/27/2022","AQS","040139702","1","0.051","ppm","47","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/28/2022","AQS","040139702","1","0.043","ppm","40","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/29/2022","AQS","040139702","1","0.046","ppm","43","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/30/2022","AQS","040139702","1","0.054","ppm","50","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"03/31/2022","AQS","040139702","1","0.056","ppm","54","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/01/2022","AQS","040139702","1","0.058","ppm","61","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/02/2022","AQS","040139702","1","0.052","ppm","48","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/03/2022","AQS","040139702","1","0.048","ppm","44","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/04/2022","AQS","040139702","1","0.051","ppm","47","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/05/2022","AQS","040139702","1","0.062","ppm","74","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/06/2022","AQS","040139702","1","0.048","ppm","44","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/07/2022","AQS","040139702","1","0.05","ppm","46","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/08/2022","AQS","040139702","1","0.049","ppm","45","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/09/2022","AQS","040139702","1","0.056","ppm","54","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/10/2022","AQS","040139702","1","0.055","ppm","51","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/11/2022","AQS","040139702","1","0.044","ppm","41","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/12/2022","AQS","040139702","1","0.056","ppm","54","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/13/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/14/2022","AQS","040139702","1","0.063","ppm","77","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/15/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/16/2022","AQS","040139702","1","0.054","ppm","50","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/17/2022","AQS","040139702","1","0.055","ppm","51","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/18/2022","AQS","040139702","1","0.063","ppm","77","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/19/2022","AQS","040139702","1","0.054","ppm","50","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/20/2022","AQS","040139702","1","0.053","ppm","49","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/21/2022","AQS","040139702","1","0.052","ppm","48","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/22/2022","AQS","040139702","1","0.051","ppm","47","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/23/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/24/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/25/2022","AQS","040139702","1","0.062","ppm","74","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/26/2022","AQS","040139702","1","0.067","ppm","90","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/27/2022","AQS","040139702","1","0.061","ppm","71","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/28/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/29/2022","AQS","040139702","1","0.077","ppm","122","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"04/30/2022","AQS","040139702","1","0.07","ppm","100","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/01/2022","AQS","040139702","1","0.063","ppm","77","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/02/2022","AQS","040139702","1","0.066","ppm","87","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/03/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/04/2022","AQS","040139702","1","0.059","ppm","64","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/05/2022","AQS","040139702","1","0.068","ppm","93","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/06/2022","AQS","040139702","1","0.075","ppm","115","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/07/2022","AQS","040139702","1","0.058","ppm","61","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/08/2022","AQS","040139702","1","0.048","ppm","44","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/09/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/10/2022","AQS","040139702","1","0.065","ppm","84","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/11/2022","AQS","040139702","1","0.061","ppm","71","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/12/2022","AQS","040139702","1","0.077","ppm","122","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/13/2022","AQS","040139702","1","0.074","ppm","112","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/14/2022","AQS","040139702","1","0.061","ppm","71","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/15/2022","AQS","040139702","1","0.066","ppm","87","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/16/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/17/2022","AQS","040139702","1","0.055","ppm","51","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/18/2022","AQS","040139702","1","0.052","ppm","48","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/19/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/20/2022","AQS","040139702","1","0.058","ppm","61","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/21/2022","AQS","040139702","1","0.05","ppm","46","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/22/2022","AQS","040139702","1","0.051","ppm","47","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/23/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/24/2022","AQS","040139702","1","0.063","ppm","77","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/25/2022","AQS","040139702","1","0.066","ppm","87","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/26/2022","AQS","040139702","1","0.068","ppm","93","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/27/2022","AQS","040139702","1","0.053","ppm","49","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/28/2022","AQS","040139702","1","0.042","ppm","39","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/29/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/30/2022","AQS","040139702","1","0.055","ppm","51","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"05/31/2022","AQS","040139702","1","0.066","ppm","87","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/01/2022","AQS","040139702","1","0.074","ppm","112","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/02/2022","AQS","040139702","1","0.078","ppm","126","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/03/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/04/2022","AQS","040139702","1","0.059","ppm","64","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/05/2022","AQS","040139702","1","0.051","ppm","47","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/06/2022","AQS","040139702","1","0.055","ppm","51","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/07/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/08/2022","AQS","040139702","1","0.055","ppm","51","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/09/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/10/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/11/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/12/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/13/2022","AQS","040139702","1","0.042","ppm","39","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/14/2022","AQS","040139702","1","0.057","ppm","58","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/15/2022","AQS","040139702","1","0.072","ppm","105","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/16/2022","AQS","040139702","1","0.071","ppm","101","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/17/2022","AQS","040139702","1","0.052","ppm","48","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/18/2022","AQS","040139702","1","0.045","ppm","42","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/19/2022","AQS","040139702","1","0.047","ppm","44","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/20/2022","AQS","040139702","1","0.061","ppm","71","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
"06/21/2022","AQS","040139702","1","0.06","ppm","67","BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.5455800008694","-111.60972"
