,site_id,date,s5p_ke_oz,vprps_def,surf_no2,h2o_energy,tcd_formald,surf_ch2o,carmon_cnd,tco_temp_moving_wkly_average,Spring,Summer,Winter
25051,40134008,2022-01-31,425.06123236121823,1.145188570022583,2.1504118606472347e-05,1.1482949112395775,1.995524298076288e-05,0.001094259306674223,0.0272853116176599,224.2659462853233,False,False,True
25052,40134008,2022-02-01,280.22373554570225,1.1912535429000854,4.87282243586897e-05,1.9159579667695117,3.123166097396824e-05,0.0016752810162576567,0.0257898208798932,224.37707066732128,False,False,True
25053,40134008,2022-02-02,508.6271868631003,0.9078735709190368,6.320713493012281e-05,0.6209174972605904,5.741273422203723e-05,0.0028873276024712893,0.0250312901396577,224.63516751890702,False,False,True
25054,40134008,2022-02-03,501.9496371436222,0.9612985253334044,0.00012290012431473925,0.7637036158103458,5.653271831223822e-05,0.0,0.0328535283717816,224.79192684048866,False,False,True
25055,40134008,2022-02-04,482.5219837294715,1.1563982963562012,4.491800924024991e-05,0.6094701887792981,2.4672477965686486e-05,0.0,0.0333659744515002,224.72989243480035,False,False,True
25056,40134008,2022-02-05,437.8828076366706,1.2633633613586426,2.2913893556452323e-05,0.6235532530864845,3.157793700465519e-05,0.0,0.0328421639864365,224.68639535943854,False,False,True
25057,40134008,2022-02-06,472.70639138553514,1.4859904050827026,-7.794547257932762e-06,0.9425135419959542,2.7065217125576256e-05,0.0,0.0302148814992967,224.3775240316877,False,False,True
25058,40134008,2022-02-07,387.9510702735819,1.5249884128570557,-3.757402072657172e-06,1.2739612762844086,7.230013488467882e-05,0.0036155299427162954,0.029744191927485,224.25541485771484,False,False,True
25059,40134008,2022-02-08,408.7631711556926,1.6950098276138306,-4.31497371499839e-05,1.288344525497146,9.139686857841528e-05,0.004708733454254106,0.0273877299736337,224.2355279399008,False,False,True
25060,40134008,2022-02-09,504.9301713405765,1.941238522529602,-6.994638617174256e-05,0.8192576727623725,9.03463125231958e-05,0.00456088279530843,0.0347183929042576,224.14511976648163,False,False,True
25061,40134008,2022-02-10,505.8041383382511,2.012847185134888,-6.489769437360222e-05,1.531958930181512,6.12882817362827e-05,0.0033107637021766714,0.0339966418278582,223.90603118179553,False,False,True
25062,40134008,2022-02-11,468.54646735902463,1.870780348777771,-6.486525019866356e-05,1.2784536178234638,7.455703180234168e-05,0.004285067348783555,0.0349982260030968,224.1856561679247,False,False,True
25063,40134008,2022-02-12,517.965162482969,2.020942211151123,-6.727225805294791e-05,0.6233006311946397,5.84397595621014e-05,0.003040587415409012,0.0306369675859005,224.36048339575925,False,False,True
25064,40134008,2022-02-13,501.57549135920794,2.066688537597656,-6.160433778396245e-05,0.8252495563276246,0.0001131659074756,0.0,0.0307702879749166,224.71505423556977,False,False,True
25065,40134008,2022-02-14,472.2054831742839,1.947102665901184,-9.068414972454598e-05,0.8492722447269451,8.525298680192243e-05,0.004379349551523539,0.0292368019159165,225.01721179484008,False,False,True
25066,40134008,2022-02-15,481.22952695817077,1.7105315923690796,-3.636605470328149e-05,1.1486594111982473,7.114709670809467e-05,0.0,0.0295729728094045,225.17127894966433,False,False,True
25067,40134008,2022-02-16,444.3470131992106,0.738300621509552,5.124892892862604e-05,2.168109356965608,4.2824467866152296e-05,0.0025523747078145423,0.0277619560582009,225.27007344014683,False,False,True
25068,40134008,2022-02-17,470.87124560886417,1.0336780548095703,3.215658894831046e-05,1.2007228010798578,3.163137359063887e-05,0.0017679690693437522,0.0293387745118268,225.51224535955927,False,False,True
25069,40134008,2022-02-18,459.2770890869697,1.3631629943847656,-2.851857434199479e-07,1.0741194405035783,2.7180963439893115e-05,0.0013611245616117502,0.0280837241711511,225.3311554027753,False,False,True
25070,40134008,2022-02-19,464.07340480382385,1.8891502618789675,-4.8454994986293126e-05,1.1680040269436707,6.861436611977594e-05,0.0035403241667364455,0.0270292790004213,225.10849071777807,False,False,True
25071,40134008,2022-02-20,473.0401761718549,1.7230117321014404,-2.8316954489522208e-05,1.2507532789854485,0.0001094858522096,0.005715636118471542,0.0277111342366681,224.96165827450673,False,False,True
25072,40134008,2022-02-21,484.7419058213878,1.1577929258346558,1.129001409141553e-05,2.2629890970915145,3.2523621679918414e-05,0.0019107778668716606,0.0283432661706358,225.02557099742467,False,False,True
25073,40134008,2022-02-22,309.3662208537304,0.7287750244140625,3.194782044643719e-05,2.3077085758812617,-2.063595398591493e-05,-0.0013157778446191437,0.0279044507188813,224.94531580826757,False,False,True
25074,40134008,2022-02-23,394.6005285766035,0.2219510972499847,8.816117728509132e-05,2.151788689994128,-4.588449676458333e-05,-0.0028350037144800346,0.0229354136975182,225.0613928642925,False,False,True
25075,40134008,2022-02-24,583.4278487364453,0.6167429685592651,0.00013774894112223283,1.1911415992570547,6.007301952673106e-05,0.0032563116013384864,0.0288611222108589,224.97853363000624,False,False,True
25076,40134008,2022-02-25,572.0757379962479,1.0145825147628784,5.734182182388442e-05,1.4532877673867703,7.87453981086286e-05,0.004205470971698438,0.0309130493629918,225.10552053392624,False,False,True
25077,40134008,2022-02-26,585.1092147586608,1.1543948650360107,1.6701826726836344e-05,1.309638924515132,7.132958867238792e-05,0.003903744251992938,0.0302749980350304,225.14997080352353,False,False,True
25078,40134008,2022-02-27,529.2552108874247,1.4439301490783691,-1.2438456077893095e-05,0.8623535440179905,1.6737270273561306e-05,0.0008925874820523728,0.0330657906240967,225.1547854983385,False,False,True
25079,40134008,2022-02-28,521.790692553957,2.199674129486084,-0.0001073340057556907,1.2610129781310278,6.0228153660606645e-05,0.0032279093098721615,0.0311478016529844,225.01806763639547,False,False,True
25080,40134008,2022-03-01,544.9742833628447,2.4171841144561768,-0.00015291712870279655,1.5698663773379282,9.771368475480266e-05,0.005497793107772713,0.028411477806496,225.16545200896923,True,False,False
25081,40134008,2022-03-02,536.3971269846676,2.487210273742676,-0.00012272477269353475,1.2905123584105354,0.0001067649545018,0.00612010149791672,0.0289308710370117,225.0880536589116,True,False,False
25082,40134008,2022-03-03,529.6552714844779,2.357149362564087,-0.00010926694958082263,2.2901585660425767,0.0001077942799603,0.006207137707108614,0.0303033203950535,225.29235087641146,True,False,False
25083,40134008,2022-03-04,485.0931777040008,1.1415174007415771,3.09826203584682e-06,2.6870940489402804,1.0515291699040751e-05,0.0006555272949752931,0.0252921204952979,225.52156046688816,True,False,False
25084,40134008,2022-03-05,448.98220639962256,0.8024691343307495,1.2197087278243796e-05,2.2876193571507075,1.2773358558777178e-05,0.0008044108214227393,0.0315232836426099,225.7182123563473,True,False,False
25085,40134008,2022-03-06,622.058684764358,0.8453377485275269,3.4884087094080523e-05,1.6038423966454989,5.702139113417216e-05,0.0031251026178520857,0.0303905769468093,225.99677686318995,True,False,False
25086,40134008,2022-03-07,607.2787951298067,1.1590319871902466,1.96754853491023e-05,1.6398158818895492,4.503353470158291e-05,0.002424704823919489,0.0305410280026432,226.08614124742638,True,False,False
25087,40134008,2022-03-08,715.7694027555636,1.264517068862915,3.62214758945916e-05,0.9854495254062487,6.949954347953716e-05,0.0,0.0326798249015211,225.92013933551328,True,False,False
25088,40134008,2022-03-09,692.0391411703116,1.296403408050537,9.614960814861683e-06,1.602443205483283,5.054994977785767e-05,0.0025092667809909035,0.0310954310794032,225.73072680265838,True,False,False
25089,40134008,2022-03-10,603.5987833862866,1.304449439048767,7.662214340202905e-06,2.4834024134071964,2.3749272284067217e-05,0.0012753219676736392,0.0299218456700478,225.58059005996503,True,False,False
25090,40134008,2022-03-11,706.9163798458961,1.4125685691833496,1.860143160333032e-06,0.6753155243165561,5.279809214160798e-05,0.0,0.0328019499314318,225.26771304055984,True,False,False
25091,40134008,2022-03-12,711.9455200426762,1.7795748710632324,-4.2331980887017774e-05,1.0724805123799188,9.550227344923048e-05,0.0,0.032537507258576,225.1596121692708,True,False,False
25092,40134008,2022-03-13,704.5474801604979,1.8206322193145752,-2.5866575487718026e-05,1.6446192684205545,8.818850838321559e-05,0.004456934064721423,0.0292811013909278,225.1891524144418,True,False,False
25093,40134008,2022-03-14,675.0153345209015,2.1008753776550293,-9.433509246967871e-05,1.6556467545549929,7.114577712786102e-05,0.0037793611662755747,0.0281597574019894,225.11490651235482,True,False,False
25094,40134008,2022-03-15,659.2091265994491,2.3272347450256348,-9.294841258045489e-05,1.6955978035595687,5.261166889527981e-05,0.002923346997124324,0.0280919240403337,225.2303200117344,True,False,False
25095,40134008,2022-03-16,723.9412601848003,2.166773796081543,-6.615423014786301e-05,2.174187330362331,7.24244449389419e-05,0.004185523605150281,0.0306032740266485,225.47904436072488,True,False,False
25096,40134008,2022-03-17,723.6434864291724,2.0576155185699463,-5.6819825350518696e-05,1.1432050949724162,8.377403230643731e-05,0.004571825968263446,0.0331132877756789,225.5953581530359,True,False,False
25097,40134008,2022-03-18,731.5486330956426,2.210438966751098,-7.423314472516723e-05,1.245211592385655,6.13981970838612e-05,0.0031661281178953457,0.0310679087285768,225.76433637942122,True,False,False
25098,40134008,2022-03-19,659.9822055303795,2.2349603176116943,-6.640321954810754e-05,1.7559899209813454,0.0001058046810425,0.0,0.0330185387295249,225.6317343999933,True,False,False
25099,40134008,2022-03-20,486.97687221039996,1.4062837362289429,-3.2909143669855007e-06,2.609652664775523,-1.2500534202378158e-05,-0.0007410262032834964,0.0276606071170191,225.53341943650474,True,False,False
25100,40134008,2022-03-21,805.4158865217178,1.703457951545715,-2.853773503157387e-05,1.8176268471927317,5.218286857620121e-05,0.00294922103000226,0.0301134657431698,225.53551188579348,True,False,False
25101,40134008,2022-03-22,745.8842020803289,2.296511650085449,-5.102817528733087e-05,1.5400130381838826,7.712154410556386e-05,0.004042831717407802,0.0297326992062601,225.38000151899908,True,False,False
