,site_id,date,ke_oz,vprps_def,bnid,ndvi,spf_hmdty,down_srad_moving_wkly_average,max_surf_temp_moving_wkly_average,vprps_def_moving_wkly_average,wdsp_moving_wkly_average,Spring,Summer,Winter
31399,40137021,2021-08-07,495.1590957082137,3.8854281902313232,57.487884521484375,0.31491875,0.0118637364357709,307.3987121582031,314.7731628417969,4.2655410426003595,2.697603157588414,False,True,False
31400,40137021,2021-08-08,487.8287634629646,3.892624855041504,60.48278427124024,0.320778125,0.0112248351797461,310.1728210449219,314.9145769391741,4.350462402616229,2.9458699226379395,False,True,False
31401,40137021,2021-08-09,430.06664481040633,2.1766364574432373,0.0,0.3266375,0.012655135244131,304.9488307407924,313.75745064871654,4.0403130395071845,3.2090904712677,False,True,False
31402,40137021,2021-08-10,329.84005970779407,1.8750098943710327,0.0,0.332496875,0.013689680956304,290.1470554896763,312.4376656668527,3.6268161875861034,3.321465219770159,False,True,False
31403,40137021,2021-08-11,321.7373478424814,1.659981608390808,0.0,0.33835625,0.0146923987194895,274.5997968401228,310.9102521623884,3.1076091698237827,3.4813855375562395,False,True,False
31404,40137021,2021-08-12,329.5586489856621,1.7294420003890991,0.0,0.344215625,0.015210261568427,260.5586918422154,309.9314270019531,2.7380824259349277,3.3424924101148332,False,True,False
31405,40137021,2021-08-13,455.725341854823,1.8333786725997925,0.0,0.350075,0.015246813185513,258.04155404227123,309.20340837751115,2.4360716683523997,3.3719094140189037,False,True,False
31406,40137021,2021-08-14,368.68570215733575,1.3585206270217896,0.0,0.3439203125,0.0161775797605514,247.89581080845423,308.1807774135045,2.0750848736081804,3.1991052627563477,False,True,False
31407,40137021,2021-08-15,460.6345656655968,2.114463806152344,0.0,0.337765625,0.0158724226057529,245.95770917619978,307.6382577078683,1.8210618666240148,2.861508880342756,False,True,False
31408,40137021,2021-08-16,459.9627890851682,1.8253806829452517,0.0,0.3316109375,0.0159157402813434,247.8005654471261,308.049325125558,1.77088247026716,2.7162090710231235,False,True,False
31409,40137021,2021-08-17,395.8549962809612,1.4979077577590942,0.0,0.32545625,0.0156694315373897,253.91411699567522,308.0329851422991,1.7170107364654543,2.708620752607073,False,True,False
31410,40137021,2021-08-18,317.0575064821117,1.6416913270950315,0.0,0.3193015625,0.014681028202176,253.30858503069197,308.01773943219865,1.7143978391374861,2.7872012002127513,False,True,False
31411,40137021,2021-08-19,455.2112367294076,1.9302409887313845,34.39915466308594,0.313146875,0.0140529703348875,264.1564178466797,308.0313459123884,1.74308340890067,3.032978432519095,False,True,False
31412,40137021,2021-08-20,457.75334761640323,2.52280592918396,31.332313537597656,0.3069921875,0.0123067498207092,264.14493451799666,308.0210527692522,1.8415730169841222,2.927131414413452,False,True,False
