GEOID;tract;county;total_pop;total_hhunits
04013010102;Census Tract 101.02; Maricopa County;5353;3603
04013010103;Census Tract 101.03; Maricopa County;3096;1801
04013010104;Census Tract 101.04; Maricopa County;2511;2085
04013030401;Census Tract 304.01; Maricopa County;5250;3432
04013030402;Census Tract 304.02; Maricopa County;3840;2022
04013040502;Census Tract 405.02; Maricopa County;5539;2668
04013040506;Census Tract 405.06; Maricopa County;5875;4621
04013040507;Census Tract 405.07; Maricopa County;6808;4781
04013040512;Census Tract 405.12; Maricopa County;1725;1137
04013040513;Census Tract 405.13; Maricopa County;2991;2232
04013040514;Census Tract 405.14; Maricopa County;3085;2155
04013040515;Census Tract 405.15; Maricopa County;4274;2339
04013040516;Census Tract 405.16; Maricopa County;6572;3438
04013040522;Census Tract 405.22; Maricopa County;4196;3041
04013040523;Census Tract 405.23; Maricopa County;3351;2219
04013040524;Census Tract 405.24; Maricopa County;1700;1083
04013040525;Census Tract 405.25; Maricopa County;3077;2063
04013040526;Census Tract 405.26; Maricopa County;2314;1600
04013040527;Census Tract 405.27; Maricopa County;4328;2529
04013040528;Census Tract 405.28; Maricopa County;5701;4376
04013040529;Census Tract 405.29; Maricopa County;3231;2405
04013040530;Census Tract 405.30; Maricopa County;3718;1501
04013040531;Census Tract 405.31; Maricopa County;3793;2816
04013040532;Census Tract 405.32; Maricopa County;7415;2100
04013040533;Census Tract 405.33; Maricopa County;1960;604
04013040534;Census Tract 405.34; Maricopa County;3000;1950
04013040535;Census Tract 405.35; Maricopa County;4275;1757
04013040536;Census Tract 405.36; Maricopa County;5448;1781
04013040537;Census Tract 405.37; Maricopa County;2161;905
04013040538;Census Tract 405.38; Maricopa County;2440;1124
04013040539;Census Tract 405.39; Maricopa County;5963;2712
04013040540;Census Tract 405.40; Maricopa County;4976;1396
04013040541;Census Tract 405.41; Maricopa County;4631;1875
04013050603;Census Tract 506.03; Maricopa County;6223;2283
04013050604;Census Tract 506.04; Maricopa County;2990;1215
04013050609;Census Tract 506.09; Maricopa County;4790;2093
04013050611;Census Tract 506.11; Maricopa County;6223;1687
04013050612;Census Tract 506.12; Maricopa County;8044;2273
04013050613;Census Tract 506.13; Maricopa County;5348;1343
04013050614;Census Tract 506.14; Maricopa County;3505;1250
04013050615;Census Tract 506.15; Maricopa County;4126;1466
04013050616;Census Tract 506.16; Maricopa County;2910;846
04013050617;Census Tract 506.17; Maricopa County;4485;1430
04013050618;Census Tract 506.18; Maricopa County;6485;1998
04013050619;Census Tract 506.19; Maricopa County;6748;2384
04013050620;Census Tract 506.20; Maricopa County;5572;1706
04013050621;Census Tract 506.21; Maricopa County;4752;1694
04013050701;Census Tract 507.01; Maricopa County;6592;1933
04013050702;Census Tract 507.02; Maricopa County;4988;1913
04013060801;Census Tract 608.01; Maricopa County;5705;3081
04013060802;Census Tract 608.02; Maricopa County;2953;852
04013060901;Census Tract 609.01; Maricopa County;5029;1552
04013060902;Census Tract 609.02; Maricopa County;3731;1184
04013060903;Census Tract 609.03; Maricopa County;5647;1604
04013060904;Census Tract 609.04; Maricopa County;3818;1228
04013061010;Census Tract 610.10; Maricopa County;5969;2628
04013061011;Census Tract 610.11; Maricopa County;8586;2433
04013061013;Census Tract 610.13; Maricopa County;7878;2227
04013061014;Census Tract 610.14; Maricopa County;6053;2550
04013061015;Census Tract 610.15; Maricopa County;5282;1821
04013061017;Census Tract 610.17; Maricopa County;3952;0
04013061018;Census Tract 610.18; Maricopa County;4827;3581
04013061020;Census Tract 610.20; Maricopa County;3397;1163
04013061021;Census Tract 610.21; Maricopa County;1997;535
04013061024;Census Tract 610.24; Maricopa County;1854;648
04013061026;Census Tract 610.26; Maricopa County;6188;2352
04013061027;Census Tract 610.27; Maricopa County;6640;2213
04013061028;Census Tract 610.28; Maricopa County;2577;1160
04013061029;Census Tract 610.29; Maricopa County;4423;2017
04013061031;Census Tract 610.31; Maricopa County;6091;1953
04013061032;Census Tract 610.32; Maricopa County;6302;1896
04013061033;Census Tract 610.33; Maricopa County;6037;2062
04013061034;Census Tract 610.34; Maricopa County;8228;2597
04013061035;Census Tract 610.35; Maricopa County;7067;2426
04013061036;Census Tract 610.36; Maricopa County;4405;1250
04013061037;Census Tract 610.37; Maricopa County;5616;1724
04013061038;Census Tract 610.38; Maricopa County;4562;1554
04013061039;Census Tract 610.39; Maricopa County;4844;1403
04013061040;Census Tract 610.40; Maricopa County;4579;1545
04013061041;Census Tract 610.41; Maricopa County;5005;1686
04013061042;Census Tract 610.42; Maricopa County;2444;1365
04013061043;Census Tract 610.43; Maricopa County;2496;734
04013061044;Census Tract 610.44; Maricopa County;8773;2758
04013061045;Census Tract 610.45; Maricopa County;7874;2692
04013061046;Census Tract 610.46; Maricopa County;6060;2288
04013061047;Census Tract 610.47; Maricopa County;4195;1206
04013061048;Census Tract 610.48; Maricopa County;3945;1584
04013061049;Census Tract 610.49; Maricopa County;5377;1583
04013061050;Census Tract 610.50; Maricopa County;5688;1784
04013061051;Census Tract 610.51; Maricopa County;4115;1254
04013061052;Census Tract 610.52; Maricopa County;7484;2412
04013061053;Census Tract 610.53; Maricopa County;5326;1876
04013061054;Census Tract 610.54; Maricopa County;5482;2860
04013061055;Census Tract 610.55; Maricopa County;5879;1685
04013061056;Census Tract 610.56; Maricopa County;3053;831
04013061057;Census Tract 610.57; Maricopa County;3057;854
04013061058;Census Tract 610.58; Maricopa County;2898;1118
04013061059;Census Tract 610.59; Maricopa County;5114;1477
04013061060;Census Tract 610.60; Maricopa County;2970;946
04013061061;Census Tract 610.61; Maricopa County;5378;1408
04013061062;Census Tract 610.62; Maricopa County;7714;2340
04013061063;Census Tract 610.63; Maricopa County;1171;516
04013061064;Census Tract 610.64; Maricopa County;2331;959
04013061100;Census Tract 611; Maricopa County;2609;564
04013061200;Census Tract 612; Maricopa County;5962;2143
04013061300;Census Tract 613; Maricopa County;1933;671
04013061401;Census Tract 614.01; Maricopa County;2170;687
04013061402;Census Tract 614.02; Maricopa County;6180;1831
04013071503;Census Tract 715.03; Maricopa County;4479;3733
04013071504;Census Tract 715.04; Maricopa County;3528;2643
04013071505;Census Tract 715.05; Maricopa County;6770;4399
04013071506;Census Tract 715.06; Maricopa County;4112;2835
04013071509;Census Tract 715.09; Maricopa County;4796;1904
04013071510;Census Tract 715.10; Maricopa County;3958;1353
04013071511;Census Tract 715.11; Maricopa County;3164;1573
04013071512;Census Tract 715.12; Maricopa County;6887;2181
04013071513;Census Tract 715.13; Maricopa County;1517;611
04013071514;Census Tract 715.14; Maricopa County;4269;1733
04013071515;Census Tract 715.15; Maricopa County;3699;1984
04013071516;Census Tract 715.16; Maricopa County;3572;2516
04013071517;Census Tract 715.17; Maricopa County;3424;1160
04013071600;Census Tract 716; Maricopa County;3672;1903
04013071701;Census Tract 717.01; Maricopa County;3400;964
04013071702;Census Tract 717.02; Maricopa County;3109;2451
04013071801;Census Tract 718.01; Maricopa County;5682;3973
04013071802;Census Tract 718.02; Maricopa County;3339;2678
04013071903;Census Tract 719.03; Maricopa County;5690;2535
04013071906;Census Tract 719.06; Maricopa County;5462;2072
04013071909;Census Tract 719.09; Maricopa County;3501;1682
04013071910;Census Tract 719.10; Maricopa County;6141;2430
04013071911;Census Tract 719.11; Maricopa County;3348;1121
04013071912;Census Tract 719.12; Maricopa County;3478;1153
04013071913;Census Tract 719.13; Maricopa County;5992;1825
04013071914;Census Tract 719.14; Maricopa County;2733;861
04013071915;Census Tract 719.15; Maricopa County;3406;1423
04013082002;Census Tract 820.02; Maricopa County;7236;2593
04013082007;Census Tract 820.07; Maricopa County;4167;1244
04013082008;Census Tract 820.08; Maricopa County;5963;1749
04013082009;Census Tract 820.09; Maricopa County;5466;1353
04013082010;Census Tract 820.10; Maricopa County;5903;1380
04013082012;Census Tract 820.12; Maricopa County;7454;1854
04013082016;Census Tract 820.16; Maricopa County;2942;883
04013082017;Census Tract 820.17; Maricopa County;4904;1513
04013082018;Census Tract 820.18; Maricopa County;5766;1678
04013082019;Census Tract 820.19; Maricopa County;2628;781
04013082020;Census Tract 820.20; Maricopa County;4585;1450
04013082021;Census Tract 820.21; Maricopa County;2655;802
04013082022;Census Tract 820.22; Maricopa County;5650;1874
04013082023;Census Tract 820.23; Maricopa County;5433;1856
04013082024;Census Tract 820.24; Maricopa County;4188;1537
04013082025;Census Tract 820.25; Maricopa County;2969;1018
04013082026;Census Tract 820.26; Maricopa County;6025;2197
04013082027;Census Tract 820.27; Maricopa County;4665;1411
04013082028;Census Tract 820.28; Maricopa County;4798;1485
04013082204;Census Tract 822.04; Maricopa County;6482;1596
04013082205;Census Tract 822.05; Maricopa County;6970;1684
04013082206;Census Tract 822.06; Maricopa County;4461;1101
04013082207;Census Tract 822.07; Maricopa County;3475;957
04013082208;Census Tract 822.08; Maricopa County;3176;860
04013082209;Census Tract 822.09; Maricopa County;3220;923
04013082210;Census Tract 822.10; Maricopa County;5431;1521
04013082211;Census Tract 822.11; Maricopa County;7044;2012
04013082212;Census Tract 822.12; Maricopa County;5884;1583
04013082213;Census Tract 822.13; Maricopa County;6426;1643
04013083000;Census Tract 830; Maricopa County;7340;2327
04013092305;Census Tract 923.05; Maricopa County;5503;1635
04013092306;Census Tract 923.06; Maricopa County;6183;2188
04013092307;Census Tract 923.07; Maricopa County;5683;2295
04013092308;Census Tract 923.08; Maricopa County;7362;2819
04013092309;Census Tract 923.09; Maricopa County;6240;1982
04013092311;Census Tract 923.11; Maricopa County;3244;1451
04013092312;Census Tract 923.12; Maricopa County;5980;2568
04013092401;Census Tract 924.01; Maricopa County;4566;1792
04013092402;Census Tract 924.02; Maricopa County;3722;1904
04013092500;Census Tract 925; Maricopa County;4587;2076
04013092600;Census Tract 926; Maricopa County;2994;1284
04013092705;Census Tract 927.05; Maricopa County;4904;1593
04013092708;Census Tract 927.08; Maricopa County;1983;690
04013092709;Census Tract 927.09; Maricopa County;4283;1515
04013092710;Census Tract 927.10; Maricopa County;5894;1743
04013092711;Census Tract 927.11; Maricopa County;3654;1104
04013092712;Census Tract 927.12; Maricopa County;6032;1786
04013092713;Census Tract 927.13; Maricopa County;5279;1503
04013092715;Census Tract 927.15; Maricopa County;4407;1267
04013092716;Census Tract 927.16; Maricopa County;4035;1122
04013092717;Census Tract 927.17; Maricopa County;6255;1616
04013092718;Census Tract 927.18; Maricopa County;4370;1383
04013092719;Census Tract 927.19; Maricopa County;4723;1679
04013092720;Census Tract 927.20; Maricopa County;6166;2304
04013092721;Census Tract 927.21; Maricopa County;3999;1107
04013092723;Census Tract 927.23; Maricopa County;3583;1538
04013092724;Census Tract 927.24; Maricopa County;4344;1492
04013092801;Census Tract 928.01; Maricopa County;5333;1746
04013092802;Census Tract 928.02; Maricopa County;6914;1826
04013092900;Census Tract 929; Maricopa County;3301;1117
04013093001;Census Tract 930.01; Maricopa County;6025;2117
04013093002;Census Tract 930.02; Maricopa County;4748;1343
04013093101;Census Tract 931.01; Maricopa County;5980;1744
04013093104;Census Tract 931.04; Maricopa County;4718;1711
04013093105;Census Tract 931.05; Maricopa County;5040;1998
04013093106;Census Tract 931.06; Maricopa County;4997;1081
04013093200;Census Tract 932; Maricopa County;4161;1499
04013103205;Census Tract 1032.05; Maricopa County;2686;957
04013103206;Census Tract 1032.06; Maricopa County;2511;931
04013103207;Census Tract 1032.07; Maricopa County;2376;910
04013103208;Census Tract 1032.08; Maricopa County;3494;2657
04013103209;Census Tract 1032.09; Maricopa County;5061;2525
04013103210;Census Tract 1032.10; Maricopa County;7923;3882
04013103211;Census Tract 1032.11; Maricopa County;4870;1848
04013103212;Census Tract 1032.12; Maricopa County;4258;1685
04013103214;Census Tract 1032.14; Maricopa County;4128;1485
04013103215;Census Tract 1032.15; Maricopa County;3488;1160
04013103216;Census Tract 1032.16; Maricopa County;5860;2612
04013103217;Census Tract 1032.17; Maricopa County;6010;2764
04013103219;Census Tract 1032.19; Maricopa County;3334;1935
04013103220;Census Tract 1032.20; Maricopa County;2744;1748
04013103302;Census Tract 1033.02; Maricopa County;6579;2301
04013103303;Census Tract 1033.03; Maricopa County;3802;1775
04013103304;Census Tract 1033.04; Maricopa County;4706;1861
04013103305;Census Tract 1033.05; Maricopa County;3726;1265
04013103306;Census Tract 1033.06; Maricopa County;4580;1465
04013103400;Census Tract 1034; Maricopa County;4437;1908
04013103501;Census Tract 1035.01; Maricopa County;3073;1327
04013103502;Census Tract 1035.02; Maricopa County;6219;2577
04013103604;Census Tract 1036.04; Maricopa County;4777;1945
04013103605;Census Tract 1036.05; Maricopa County;6194;2517
04013103606;Census Tract 1036.06; Maricopa County;5333;1893
04013103607;Census Tract 1036.07; Maricopa County;4219;1785
04013103608;Census Tract 1036.08; Maricopa County;4303;1650
04013103609;Census Tract 1036.09; Maricopa County;6829;2999
04013103611;Census Tract 1036.11; Maricopa County;5205;2441
04013103612;Census Tract 1036.12; Maricopa County;5862;2739
04013103614;Census Tract 1036.14; Maricopa County;2875;1364
04013103615;Census Tract 1036.15; Maricopa County;5783;1992
04013103701;Census Tract 1037.01; Maricopa County;4602;2378
04013103702;Census Tract 1037.02; Maricopa County;3866;1796
04013103900;Census Tract 1039; Maricopa County;6580;2482
04013104000;Census Tract 1040; Maricopa County;7178;3345
04013104100;Census Tract 1041; Maricopa County;7587;2702
04013104202;Census Tract 1042.02; Maricopa County;5476;1717
04013104203;Census Tract 1042.03; Maricopa County;7547;2360
04013104204;Census Tract 1042.04; Maricopa County;3460;1050
04013104205;Census Tract 1042.05; Maricopa County;7085;2906
04013104206;Census Tract 1042.06; Maricopa County;3879;1345
04013104207;Census Tract 1042.07; Maricopa County;4453;1949
04013104212;Census Tract 1042.12; Maricopa County;6158;2274
04013104214;Census Tract 1042.14; Maricopa County;2519;970
04013104215;Census Tract 1042.15; Maricopa County;4083;1659
04013104216;Census Tract 1042.16; Maricopa County;5181;2018
04013104217;Census Tract 1042.17; Maricopa County;5238;2101
04013104218;Census Tract 1042.18; Maricopa County;3523;1553
04013104219;Census Tract 1042.19; Maricopa County;4073;1229
04013104221;Census Tract 1042.21; Maricopa County;5491;1992
04013104222;Census Tract 1042.22; Maricopa County;7209;2334
04013104223;Census Tract 1042.23; Maricopa County;2391;673
04013104224;Census Tract 1042.24; Maricopa County;6331;2689
04013104225;Census Tract 1042.25; Maricopa County;3787;1386
04013104226;Census Tract 1042.26; Maricopa County;4201;1815
04013104227;Census Tract 1042.27; Maricopa County;2084;818
04013104301;Census Tract 1043.01; Maricopa County;3912;1318
04013104302;Census Tract 1043.02; Maricopa County;3616;2281
04013104401;Census Tract 1044.01; Maricopa County;4998;2389
04013104402;Census Tract 1044.02; Maricopa County;2457;1312
04013104501;Census Tract 1045.01; Maricopa County;4262;1749
04013104502;Census Tract 1045.02; Maricopa County;5723;1741
04013104600;Census Tract 1046; Maricopa County;3924;1912
04013104701;Census Tract 1047.01; Maricopa County;2949;1773
04013104702;Census Tract 1047.02; Maricopa County;4112;2029
04013104801;Census Tract 1048.01; Maricopa County;4198;1651
04013104802;Census Tract 1048.02; Maricopa County;5641;2649
04013104900;Census Tract 1049; Maricopa County;4453;1724
04013105002;Census Tract 1050.02; Maricopa County;2991;1556
04013105003;Census Tract 1050.03; Maricopa County;4549;1897
04013105004;Census Tract 1050.04; Maricopa County;3725;1712
04013105101;Census Tract 1051.01; Maricopa County;4163;1751
04013105102;Census Tract 1051.02; Maricopa County;4533;2730
04013105103;Census Tract 1051.03; Maricopa County;3543;1551
04013105200;Census Tract 1052; Maricopa County;6911;3163
04013105300;Census Tract 1053; Maricopa County;5582;2380
04013105400;Census Tract 1054; Maricopa County;4223;1604
04013105501;Census Tract 1055.01; Maricopa County;2327;974
04013105502;Census Tract 1055.02; Maricopa County;1950;985
04013105503;Census Tract 1055.03; Maricopa County;4236;2281
04013105601;Census Tract 1056.01; Maricopa County;4340;1289
04013105602;Census Tract 1056.02; Maricopa County;5947;2382
04013105701;Census Tract 1057.01; Maricopa County;3969;1194
04013105702;Census Tract 1057.02; Maricopa County;4526;1407
04013105800;Census Tract 1058; Maricopa County;6896;2364
04013105900;Census Tract 1059; Maricopa County;5498;2251
04013106001;Census Tract 1060.01; Maricopa County;1806;600
04013106002;Census Tract 1060.02; Maricopa County;2887;1538
04013106003;Census Tract 1060.03; Maricopa County;3676;1339
04013106100;Census Tract 1061; Maricopa County;5753;2924
04013106200;Census Tract 1062; Maricopa County;3474;1564
04013106300;Census Tract 1063; Maricopa County;5194;3046
04013106400;Census Tract 1064; Maricopa County;3102;1433
04013106501;Census Tract 1065.01; Maricopa County;3421;1673
04013106502;Census Tract 1065.02; Maricopa County;3480;2037
04013106600;Census Tract 1066; Maricopa County;3933;1901
04013106701;Census Tract 1067.01; Maricopa County;4863;2357
04013106702;Census Tract 1067.02; Maricopa County;1270;651
04013106703;Census Tract 1067.03; Maricopa County;2547;1077
04013106801;Census Tract 1068.01; Maricopa County;5396;2010
04013106802;Census Tract 1068.02; Maricopa County;3364;1511
04013106900;Census Tract 1069; Maricopa County;8708;2324
04013107001;Census Tract 1070.01; Maricopa County;5600;1646
04013107002;Census Tract 1070.02; Maricopa County;4154;1191
04013107101;Census Tract 1071.01; Maricopa County;5297;1344
04013107102;Census Tract 1071.02; Maricopa County;5879;1789
04013107201;Census Tract 1072.01; Maricopa County;2062;424
04013107202;Census Tract 1072.02; Maricopa County;5100;1444
04013107300;Census Tract 1073; Maricopa County;7022;2388
04013107401;Census Tract 1074.01; Maricopa County;2447;1163
04013107402;Census Tract 1074.02; Maricopa County;1372;436
04013107403;Census Tract 1074.03; Maricopa County;2785;1094
04013107404;Census Tract 1074.04; Maricopa County;1369;404
04013107500;Census Tract 1075; Maricopa County;3795;1834
04013107601;Census Tract 1076.01; Maricopa County;3220;2092
04013107602;Census Tract 1076.02; Maricopa County;2995;1475
04013107700;Census Tract 1077; Maricopa County;4268;2521
04013107800;Census Tract 1078; Maricopa County;2361;1883
04013107900;Census Tract 1079; Maricopa County;3638;2000
04013108000;Census Tract 1080; Maricopa County;2940;1285
04013108100;Census Tract 1081; Maricopa County;2454;1308
04013108200;Census Tract 1082; Maricopa County;3440;1782
04013108301;Census Tract 1083.01; Maricopa County;3928;1977
04013108302;Census Tract 1083.02; Maricopa County;2888;1797
04013108400;Census Tract 1084; Maricopa County;5417;3826
04013108501;Census Tract 1085.01; Maricopa County;2539;1247
04013108502;Census Tract 1085.02; Maricopa County;2936;2411
04013108601;Census Tract 1086.01; Maricopa County;2666;1503
04013108602;Census Tract 1086.02; Maricopa County;7138;3741
04013108802;Census Tract 1088.02; Maricopa County;2051;1355
04013108901;Census Tract 1089.01; Maricopa County;2291;1334
04013108902;Census Tract 1089.02; Maricopa County;5356;2400
04013109001;Census Tract 1090.01; Maricopa County;5028;1662
04013109002;Census Tract 1090.02; Maricopa County;4319;1627
04013109003;Census Tract 1090.03; Maricopa County;6859;3054
04013109101;Census Tract 1091.01; Maricopa County;4209;996
04013109102;Census Tract 1091.02; Maricopa County;6547;1771
04013109200;Census Tract 1092; Maricopa County;4444;1617
04013109300;Census Tract 1093; Maricopa County;5570;1260
04013109401;Census Tract 1094.01; Maricopa County;4727;1342
04013109402;Census Tract 1094.02; Maricopa County;5362;1397
04013109500;Census Tract 1095; Maricopa County;6523;1505
04013109601;Census Tract 1096.01; Maricopa County;4828;1342
04013109602;Census Tract 1096.02; Maricopa County;7672;1913
04013109603;Census Tract 1096.03; Maricopa County;4545;1131
04013109604;Census Tract 1096.04; Maricopa County;4976;1216
04013109702;Census Tract 1097.02; Maricopa County;5901;1312
04013109703;Census Tract 1097.03; Maricopa County;3181;1072
04013109704;Census Tract 1097.04; Maricopa County;2582;667
04013109705;Census Tract 1097.05; Maricopa County;2182;494
04013109706;Census Tract 1097.06; Maricopa County;3967;821
04013109707;Census Tract 1097.07; Maricopa County;5202;1765
04013109801;Census Tract 1098.01; Maricopa County;5084;1476
04013109802;Census Tract 1098.02; Maricopa County;5389;1245
04013109900;Census Tract 1099; Maricopa County;9184;2040
04013110001;Census Tract 1100.01; Maricopa County;5818;1179
04013110002;Census Tract 1100.02; Maricopa County;4885;1501
04013110100;Census Tract 1101; Maricopa County;7765;1969
04013110400;Census Tract 1104; Maricopa County;5313;2497
04013110501;Census Tract 1105.01; Maricopa County;3028;2106
04013110502;Census Tract 1105.02; Maricopa County;2815;2051
04013110600;Census Tract 1106; Maricopa County;4653;2345
04013110701;Census Tract 1107.01; Maricopa County;2236;1138
04013110702;Census Tract 1107.02; Maricopa County;4559;1860
04013110801;Census Tract 1108.01; Maricopa County;5439;2630
04013110802;Census Tract 1108.02; Maricopa County;2343;1240
04013110901;Census Tract 1109.01; Maricopa County;3702;1831
04013110902;Census Tract 1109.02; Maricopa County;4499;2044
04013111000;Census Tract 1110; Maricopa County;4874;2233
04013111100;Census Tract 1111; Maricopa County;4783;1977
04013111201;Census Tract 1112.01; Maricopa County;6137;2912
04013111202;Census Tract 1112.02; Maricopa County;2066;999
04013111203;Census Tract 1112.03; Maricopa County;1910;1185
04013111204;Census Tract 1112.04; Maricopa County;3435;1730
04013111300;Census Tract 1113; Maricopa County;5960;2547
04013111401;Census Tract 1114.01; Maricopa County;4555;1493
04013111402;Census Tract 1114.02; Maricopa County;3992;1492
04013111501;Census Tract 1115.01; Maricopa County;2357;763
04013111502;Census Tract 1115.02; Maricopa County;6505;2403
04013111601;Census Tract 1116.01; Maricopa County;3556;1165
04013111602;Census Tract 1116.02; Maricopa County;5228;2060
04013111700;Census Tract 1117; Maricopa County;6075;2733
04013111800;Census Tract 1118; Maricopa County;4754;3076
04013111900;Census Tract 1119; Maricopa County;2537;1136
04013112100;Census Tract 1121; Maricopa County;3908;1091
04013112201;Census Tract 1122.01; Maricopa County;5623;1340
04013112202;Census Tract 1122.02; Maricopa County;4334;1695
04013112301;Census Tract 1123.01; Maricopa County;6196;2211
04013112302;Census Tract 1123.02; Maricopa County;7507;2269
04013112401;Census Tract 1124.01; Maricopa County;6486;1794
04013112402;Census Tract 1124.02; Maricopa County;6589;1374
04013112502;Census Tract 1125.02; Maricopa County;6742;1481
04013112504;Census Tract 1125.04; Maricopa County;4240;1265
04013112507;Census Tract 1125.07; Maricopa County;3114;956
04013112508;Census Tract 1125.08; Maricopa County;2243;708
04013112510;Census Tract 1125.10; Maricopa County;4384;1174
04013112512;Census Tract 1125.12; Maricopa County;480;253
04013112514;Census Tract 1125.14; Maricopa County;4967;1515
04013112515;Census Tract 1125.15; Maricopa County;4256;1280
04013112516;Census Tract 1125.16; Maricopa County;4622;1261
04013112517;Census Tract 1125.17; Maricopa County;5681;1419
04013112518;Census Tract 1125.18; Maricopa County;4870;912
04013112519;Census Tract 1125.19; Maricopa County;6129;1063
04013112520;Census Tract 1125.20; Maricopa County;4158;1139
04013112521;Census Tract 1125.21; Maricopa County;2947;1329
04013112522;Census Tract 1125.22; Maricopa County;6056;1441
04013112523;Census Tract 1125.23; Maricopa County;4537;1507
04013112524;Census Tract 1125.24; Maricopa County;5328;2188
04013112601;Census Tract 1126.01; Maricopa County;4326;1237
04013112602;Census Tract 1126.02; Maricopa County;8584;2226
04013112700;Census Tract 1127; Maricopa County;7491;2084
04013112900;Census Tract 1129; Maricopa County;4983;2336
04013113000;Census Tract 1130; Maricopa County;2514;1823
04013113100;Census Tract 1131; Maricopa County;5142;2648
04013113201;Census Tract 1132.01; Maricopa County;2281;876
04013113202;Census Tract 1132.02; Maricopa County;2249;983
04013113204;Census Tract 1132.04; Maricopa County;3276;1457
04013113301;Census Tract 1133.01; Maricopa County;4200;1558
04013113502;Census Tract 1135.02; Maricopa County;3375;893
04013113503;Census Tract 1135.03; Maricopa County;4799;1491
04013113601;Census Tract 1136.01; Maricopa County;5085;1643
04013113602;Census Tract 1136.02; Maricopa County;4537;1448
04013113701;Census Tract 1137.01; Maricopa County;5594;2705
04013113702;Census Tract 1137.02; Maricopa County;2510;763
04013113800;Census Tract 1138; Maricopa County;2404;1384
04013113900;Census Tract 1139; Maricopa County;1570;618
04013114000;Census Tract 1140; Maricopa County;1969;1416
04013114100;Census Tract 1141; Maricopa County;1163;890
04013114200;Census Tract 1142; Maricopa County;1015;565
04013114301;Census Tract 1143.01; Maricopa County;805;334
04013114302;Census Tract 1143.02; Maricopa County;3018;1060
04013114401;Census Tract 1144.01; Maricopa County;1568;542
04013114402;Census Tract 1144.02; Maricopa County;2048;643
04013114500;Census Tract 1145; Maricopa County;4457;1411
04013114600;Census Tract 1146; Maricopa County;1485;509
04013114704;Census Tract 1147.04; Maricopa County;2234;451
04013114705;Census Tract 1147.05; Maricopa County;3393;0
04013114800;Census Tract 1148; Maricopa County;3484;1024
04013114900;Census Tract 1149; Maricopa County;2693;1189
04013115200;Census Tract 1152; Maricopa County;3220;968
04013115300;Census Tract 1153; Maricopa County;3298;1117
04013115400;Census Tract 1154; Maricopa County;2167;665
04013115500;Census Tract 1155; Maricopa County;4386;1052
04013115600;Census Tract 1156; Maricopa County;3915;1181
04013115700;Census Tract 1157; Maricopa County;7395;1832
04013115801;Census Tract 1158.01; Maricopa County;4014;1359
04013115802;Census Tract 1158.02; Maricopa County;3854;1459
04013115900;Census Tract 1159; Maricopa County;7001;2274
04013116000;Census Tract 1160; Maricopa County;6903;2307
04013116100;Census Tract 1161; Maricopa County;4556;1585
04013116202;Census Tract 1162.02; Maricopa County;5425;1368
04013116203;Census Tract 1162.03; Maricopa County;6140;2619
04013116204;Census Tract 1162.04; Maricopa County;4515;1379
04013116205;Census Tract 1162.05; Maricopa County;4017;1819
04013116300;Census Tract 1163; Maricopa County;7445;2023
04013116400;Census Tract 1164; Maricopa County;5950;1532
04013116500;Census Tract 1165; Maricopa County;5294;1517
04013116605;Census Tract 1166.05; Maricopa County;7724;2197
04013116606;Census Tract 1166.06; Maricopa County;5984;1726
04013116607;Census Tract 1166.07; Maricopa County;4916;1115
04013116610;Census Tract 1166.10; Maricopa County;6512;1905
04013116611;Census Tract 1166.11; Maricopa County;3863;1256
04013116612;Census Tract 1166.12; Maricopa County;6719;1988
04013116614;Census Tract 1166.14; Maricopa County;4341;1008
04013116615;Census Tract 1166.15; Maricopa County;4595;1255
04013116616;Census Tract 1166.16; Maricopa County;4733;1661
04013116617;Census Tract 1166.17; Maricopa County;3534;1244
04013116618;Census Tract 1166.18; Maricopa County;5099;1717
04013116619;Census Tract 1166.19; Maricopa County;4961;1355
04013116620;Census Tract 1166.20; Maricopa County;7663;2187
04013116621;Census Tract 1166.21; Maricopa County;5176;1438
04013116703;Census Tract 1167.03; Maricopa County;5596;1738
04013116707;Census Tract 1167.07; Maricopa County;3377;1435
04013116708;Census Tract 1167.08; Maricopa County;5375;2992
04013116709;Census Tract 1167.09; Maricopa County;2795;1458
04013116710;Census Tract 1167.10; Maricopa County;6009;1859
04013116711;Census Tract 1167.11; Maricopa County;2384;831
04013116712;Census Tract 1167.12; Maricopa County;7961;3358
04013116713;Census Tract 1167.13; Maricopa County;5709;2558
04013116714;Census Tract 1167.14; Maricopa County;3611;1316
04013116715;Census Tract 1167.15; Maricopa County;2072;921
04013116717;Census Tract 1167.17; Maricopa County;3235;1626
04013116718;Census Tract 1167.18; Maricopa County;2763;1238
04013116719;Census Tract 1167.19; Maricopa County;7332;2930
04013116720;Census Tract 1167.20; Maricopa County;4606;1814
04013116721;Census Tract 1167.21; Maricopa County;3958;1540
04013116725;Census Tract 1167.25; Maricopa County;5584;2353
04013116727;Census Tract 1167.27; Maricopa County;3735;1576
04013116728;Census Tract 1167.28; Maricopa County;5441;1774
04013116729;Census Tract 1167.29; Maricopa County;3964;1427
04013116730;Census Tract 1167.30; Maricopa County;1766;611
04013116731;Census Tract 1167.31; Maricopa County;3165;1292
04013116732;Census Tract 1167.32; Maricopa County;4098;1295
