GEOID;tract;county;total_pop;total_hhunits
04013817101;Census Tract 8171.01; Maricopa County;3543;1067
04013817102;Census Tract 8171.02; Maricopa County;3852;1312
04013817103;Census Tract 8171.03; Maricopa County;5828;1864
04013817200;Census Tract 8172; Maricopa County;9033;3023
04013817300;Census Tract 8173; Maricopa County;5408;3774
04013817400;Census Tract 8174; Maricopa County;2854;2110
04013817500;Census Tract 8175; Maricopa County;2748;2152
04013817600;Census Tract 8176; Maricopa County;7385;2832
04013940700;Census Tract 9407; Maricopa County;0;0
04013941000;Census Tract 9410; Maricopa County;3387;719
04013941100;Census Tract 9411; Maricopa County;15;15
04013941200;Census Tract 9412; Maricopa County;1068;289
04013941300;Census Tract 9413; Maricopa County;5487;2218
04013980100;Census Tract 9801; Maricopa County;7;3
04013980400;Census Tract 9804; Maricopa County;11;0
04013980500;Census Tract 9805; Maricopa County;0;0
04013980700;Census Tract 9807; Maricopa County;0;0
04013980900;Census Tract 9809; Maricopa County;226;53
04013981000;Census Tract 9810; Maricopa County;696;0
04019000100;Census Tract 1; Pima County;1020;897
04019000200;Census Tract 2; Pima County;4307;2491
04019000300;Census Tract 3; Pima County;1311;865
04019000401;Census Tract 4.01; Pima County;2356;1430
04019000402;Census Tract 4.02; Pima County;1399;912
04019000501;Census Tract 5.01; Pima County;4800;1215
04019000502;Census Tract 5.02; Pima County;8389;956
04019000600;Census Tract 6; Pima County;5144;2589
04019000700;Census Tract 7; Pima County;5438;2580
04019000800;Census Tract 8; Pima County;1811;999
04019001100;Census Tract 11; Pima County;2577;1156
04019001200;Census Tract 12; Pima County;3458;1407
04019001302;Census Tract 13.02; Pima County;2096;1292
04019001303;Census Tract 13.03; Pima County;2891;1551
04019001304;Census Tract 13.04; Pima County;4747;2752
04019001400;Census Tract 14; Pima County;6707;3581
04019001500;Census Tract 15; Pima County;5973;2519
04019001600;Census Tract 16; Pima County;3608;2085
04019001700;Census Tract 17; Pima County;2985;1602
04019001801;Census Tract 18.01; Pima County;4889;3079
04019001802;Census Tract 18.02; Pima County;2770;1656
04019001900;Census Tract 19; Pima County;3783;2094
04019002000;Census Tract 20; Pima County;6390;2667
04019002100;Census Tract 21; Pima County;6041;2063
04019002201;Census Tract 22.01; Pima County;3170;1281
04019002202;Census Tract 22.02; Pima County;2903;1299
04019002300;Census Tract 23; Pima County;4601;1791
04019002400;Census Tract 24; Pima County;4992;2032
04019002503;Census Tract 25.03; Pima County;3766;1679
04019002504;Census Tract 25.04; Pima County;6569;2502
04019002505;Census Tract 25.05; Pima County;6691;2355
04019002507;Census Tract 25.07; Pima County;2365;1202
04019002508;Census Tract 25.08; Pima County;5370;1912
04019002509;Census Tract 25.09; Pima County;4011;1832
04019002602;Census Tract 26.02; Pima County;4720;3143
04019002603;Census Tract 26.03; Pima County;2935;1536
04019002604;Census Tract 26.04; Pima County;3790;2154
04019002702;Census Tract 27.02; Pima County;5174;2986
04019002703;Census Tract 27.03; Pima County;3631;2320
04019002704;Census Tract 27.04; Pima County;2705;1273
04019002801;Census Tract 28.01; Pima County;1664;1179
04019002802;Census Tract 28.02; Pima County;3990;2345
04019002803;Census Tract 28.03; Pima County;2745;1280
04019002901;Census Tract 29.01; Pima County;5932;3178
04019002904;Census Tract 29.04; Pima County;3641;1777
04019002905;Census Tract 29.05; Pima County;4022;2585
04019002906;Census Tract 29.06; Pima County;2385;1526
04019003002;Census Tract 30.02; Pima County;5154;2394
04019003003;Census Tract 30.03; Pima County;4180;2474
04019003004;Census Tract 30.04; Pima County;1643;973
04019003102;Census Tract 31.02; Pima County;3755;2145
04019003103;Census Tract 31.03; Pima County;2500;1767
04019003104;Census Tract 31.04; Pima County;2929;1584
04019003201;Census Tract 32.01; Pima County;3154;1352
04019003202;Census Tract 32.02; Pima County;3236;1796
04019003302;Census Tract 33.02; Pima County;4162;1803
04019003303;Census Tract 33.03; Pima County;4353;2269
04019003304;Census Tract 33.04; Pima County;3319;1958
04019003400;Census Tract 34; Pima County;5907;2586
04019003502;Census Tract 35.02; Pima County;3629;1902
04019003503;Census Tract 35.03; Pima County;4624;1817
04019003504;Census Tract 35.04; Pima County;2896;1085
04019003505;Census Tract 35.05; Pima County;4548;2042
04019003506;Census Tract 35.06; Pima County;3428;1804
04019003601;Census Tract 36.01; Pima County;4872;1453
04019003702;Census Tract 37.02; Pima County;7964;2413
04019003704;Census Tract 37.04; Pima County;4239;1522
04019003705;Census Tract 37.05; Pima County;4909;1833
04019003706;Census Tract 37.06; Pima County;6523;2323
04019003707;Census Tract 37.07; Pima County;3779;1286
04019003801;Census Tract 38.01; Pima County;2727;1242
04019003802;Census Tract 38.02; Pima County;5157;1783
04019003901;Census Tract 39.01; Pima County;1977;606
04019003902;Census Tract 39.02; Pima County;2346;856
04019003903;Census Tract 39.03; Pima County;3278;988
04019004008;Census Tract 40.08; Pima County;4670;2129
04019004010;Census Tract 40.10; Pima County;3259;1680
04019004026;Census Tract 40.26; Pima County;6189;2477
04019004029;Census Tract 40.29; Pima County;4617;1817
04019004030;Census Tract 40.30; Pima County;1893;763
04019004031;Census Tract 40.31; Pima County;4101;2409
04019004032;Census Tract 40.32; Pima County;4022;2099
04019004033;Census Tract 40.33; Pima County;3873;1988
04019004034;Census Tract 40.34; Pima County;3564;1422
04019004035;Census Tract 40.35; Pima County;3968;1850
04019004036;Census Tract 40.36; Pima County;3079;1223
04019004037;Census Tract 40.37; Pima County;2657;1259
04019004038;Census Tract 40.38; Pima County;3092;1112
04019004039;Census Tract 40.39; Pima County;2331;1999
04019004042;Census Tract 40.42; Pima County;5752;2680
04019004043;Census Tract 40.43; Pima County;3819;1576
04019004044;Census Tract 40.44; Pima County;3942;1712
04019004046;Census Tract 40.46; Pima County;4735;2372
04019004047;Census Tract 40.47; Pima County;2988;1374
04019004048;Census Tract 40.48; Pima County;4310;1986
04019004049;Census Tract 40.49; Pima County;3268;1635
04019004050;Census Tract 40.50; Pima County;1884;754
04019004051;Census Tract 40.51; Pima County;4922;2375
04019004052;Census Tract 40.52; Pima County;1914;1310
04019004053;Census Tract 40.53; Pima County;3078;1378
04019004054;Census Tract 40.54; Pima County;1327;621
04019004055;Census Tract 40.55; Pima County;3645;1772
04019004056;Census Tract 40.56; Pima County;2088;939
04019004057;Census Tract 40.57; Pima County;4542;1750
04019004058;Census Tract 40.58; Pima County;4868;2214
04019004061;Census Tract 40.61; Pima County;5088;2238
04019004062;Census Tract 40.62; Pima County;9506;2920
04019004063;Census Tract 40.63; Pima County;7711;2822
04019004065;Census Tract 40.65; Pima County;3980;1481
04019004066;Census Tract 40.66; Pima County;2558;1000
04019004067;Census Tract 40.67; Pima County;2879;1998
04019004068;Census Tract 40.68; Pima County;4317;2531
04019004069;Census Tract 40.69; Pima County;3626;1931
04019004070;Census Tract 40.70; Pima County;2861;1620
04019004071;Census Tract 40.71; Pima County;4388;2812
04019004072;Census Tract 40.72; Pima County;2734;1235
04019004073;Census Tract 40.73; Pima County;6686;2286
04019004074;Census Tract 40.74; Pima County;1725;698
04019004075;Census Tract 40.75; Pima County;2534;1334
04019004076;Census Tract 40.76; Pima County;5078;2171
04019004077;Census Tract 40.77; Pima County;3178;1269
04019004078;Census Tract 40.78; Pima County;3910;1648
04019004079;Census Tract 40.79; Pima County;2560;1377
04019004080;Census Tract 40.80; Pima County;3947;1799
04019004081;Census Tract 40.81; Pima County;5157;2037
04019004082;Census Tract 40.82; Pima County;5132;2004
04019004109;Census Tract 41.09; Pima County;5781;2308
04019004110;Census Tract 41.10; Pima County;2649;882
04019004112;Census Tract 41.12; Pima County;2904;972
04019004114;Census Tract 41.14; Pima County;4459;1657
04019004115;Census Tract 41.15; Pima County;7742;2653
04019004116;Census Tract 41.16; Pima County;2891;974
04019004117;Census Tract 41.17; Pima County;4942;1976
04019004118;Census Tract 41.18; Pima County;5952;1841
04019004122;Census Tract 41.22; Pima County;4062;1293
04019004126;Census Tract 41.26; Pima County;6552;2288
04019004127;Census Tract 41.27; Pima County;6047;2087
04019004128;Census Tract 41.28; Pima County;4313;1687
04019004129;Census Tract 41.29; Pima County;4203;2043
04019004130;Census Tract 41.30; Pima County;1932;1403
04019004131;Census Tract 41.31; Pima County;6883;2036
04019004132;Census Tract 41.32; Pima County;4794;1682
04019004133;Census Tract 41.33; Pima County;2424;1961
04019004307;Census Tract 43.07; Pima County;3346;2324
04019004310;Census Tract 43.10; Pima County;2394;1027
04019004311;Census Tract 43.11; Pima County;3589;1539
04019004312;Census Tract 43.12; Pima County;5703;2108
04019004313;Census Tract 43.13; Pima County;4467;1994
04019004316;Census Tract 43.16; Pima County;2610;1346
04019004317;Census Tract 43.17; Pima County;2807;2422
04019004320;Census Tract 43.20; Pima County;2701;1056
04019004321;Census Tract 43.21; Pima County;4941;1569
04019004322;Census Tract 43.22; Pima County;6421;2010
04019004323;Census Tract 43.23; Pima County;3772;1240
04019004324;Census Tract 43.24; Pima County;2726;2247
04019004325;Census Tract 43.25; Pima County;1633;1094
04019004326;Census Tract 43.26; Pima County;3680;1263
04019004327;Census Tract 43.27; Pima County;5652;2541
04019004328;Census Tract 43.28; Pima County;3588;2691
04019004330;Census Tract 43.30; Pima County;1834;1678
04019004332;Census Tract 43.32; Pima County;1792;1445
04019004333;Census Tract 43.33; Pima County;2974;1195
04019004335;Census Tract 43.35; Pima County;9124;2695
04019004336;Census Tract 43.36; Pima County;4427;1350
04019004337;Census Tract 43.37; Pima County;2156;1593
04019004338;Census Tract 43.38; Pima County;1306;871
04019004339;Census Tract 43.39; Pima County;7074;2181
04019004340;Census Tract 43.40; Pima County;6072;2151
04019004404;Census Tract 44.04; Pima County;3692;2744
04019004407;Census Tract 44.07; Pima County;6164;2476
04019004412;Census Tract 44.12; Pima County;3732;1456
04019004413;Census Tract 44.13; Pima County;3487;1580
04019004414;Census Tract 44.14; Pima County;3081;1297
04019004415;Census Tract 44.15; Pima County;1432;782
04019004418;Census Tract 44.18; Pima County;3720;1583
04019004419;Census Tract 44.19; Pima County;6643;2516
04019004422;Census Tract 44.22; Pima County;6232;2843
04019004423;Census Tract 44.23; Pima County;4666;1766
04019004424;Census Tract 44.24; Pima County;3743;1509
04019004425;Census Tract 44.25; Pima County;5967;2662
04019004426;Census Tract 44.26; Pima County;2755;1201
04019004428;Census Tract 44.28; Pima County;3913;1717
04019004430;Census Tract 44.30; Pima County;3567;1115
04019004431;Census Tract 44.31; Pima County;8288;2764
04019004432;Census Tract 44.32; Pima County;3162;1857
04019004433;Census Tract 44.33; Pima County;3617;1546
04019004434;Census Tract 44.34; Pima County;3088;1274
04019004435;Census Tract 44.35; Pima County;3808;1792
04019004436;Census Tract 44.36; Pima County;4691;2174
04019004437;Census Tract 44.37; Pima County;3548;1398
04019004438;Census Tract 44.38; Pima County;3361;1390
04019004439;Census Tract 44.39; Pima County;2970;1170
04019004440;Census Tract 44.40; Pima County;4776;1784
04019004505;Census Tract 45.05; Pima County;3634;1978
04019004506;Census Tract 45.06; Pima County;5253;2336
04019004508;Census Tract 45.08; Pima County;4385;2417
04019004510;Census Tract 45.10; Pima County;3349;1854
04019004511;Census Tract 45.11; Pima County;4181;2225
04019004512;Census Tract 45.12; Pima County;4389;1994
04019004513;Census Tract 45.13; Pima County;3475;1599
04019004514;Census Tract 45.14; Pima County;3239;1693
04019004515;Census Tract 45.15; Pima County;3353;1557
04019004610;Census Tract 46.10; Pima County;7101;2707
04019004613;Census Tract 46.13; Pima County;4200;1874
04019004614;Census Tract 46.14; Pima County;3567;1555
04019004615;Census Tract 46.15; Pima County;2719;1312
04019004616;Census Tract 46.16; Pima County;4324;2220
04019004617;Census Tract 46.17; Pima County;2611;1548
04019004618;Census Tract 46.18; Pima County;3518;1609
04019004619;Census Tract 46.19; Pima County;4078;2027
04019004620;Census Tract 46.20; Pima County;1832;1036
04019004621;Census Tract 46.21; Pima County;2857;1498
04019004622;Census Tract 46.22; Pima County;2882;1673
04019004623;Census Tract 46.23; Pima County;6681;3115
04019004624;Census Tract 46.24; Pima County;5294;2448
04019004625;Census Tract 46.25; Pima County;2341;1246
04019004626;Census Tract 46.26; Pima County;3191;1973
04019004627;Census Tract 46.27; Pima County;2606;1198
04019004628;Census Tract 46.28; Pima County;1137;499
04019004630;Census Tract 46.30; Pima County;1965;902
04019004631;Census Tract 46.31; Pima County;4042;1681
04019004632;Census Tract 46.32; Pima County;2948;1148
04019004633;Census Tract 46.33; Pima County;3349;1413
04019004634;Census Tract 46.34; Pima County;1801;694
04019004635;Census Tract 46.35; Pima County;5055;2482
04019004636;Census Tract 46.36; Pima County;7462;2731
04019004639;Census Tract 46.39; Pima County;4883;1960
04019004640;Census Tract 46.40; Pima County;6943;3423
04019004641;Census Tract 46.41; Pima County;4085;1678
04019004642;Census Tract 46.42; Pima County;4839;2520
04019004643;Census Tract 46.43; Pima County;3508;2620
04019004644;Census Tract 46.44; Pima County;2824;1033
04019004645;Census Tract 46.45; Pima County;4928;2090
04019004646;Census Tract 46.46; Pima County;4513;1901
04019004647;Census Tract 46.47; Pima County;3508;1417
04019004648;Census Tract 46.48; Pima County;7437;3077
04019004649;Census Tract 46.49; Pima County;2012;1128
04019004650;Census Tract 46.50; Pima County;5680;3039
04019004710;Census Tract 47.10; Pima County;3927;2559
04019004711;Census Tract 47.11; Pima County;4418;2431
04019004712;Census Tract 47.12; Pima County;3362;1764
04019004713;Census Tract 47.13; Pima County;4371;2139
04019004714;Census Tract 47.14; Pima County;6021;3053
04019004715;Census Tract 47.15; Pima County;3833;1905
04019004717;Census Tract 47.17; Pima County;2265;1363
04019004718;Census Tract 47.18; Pima County;2439;1181
04019004720;Census Tract 47.20; Pima County;1240;740
04019004721;Census Tract 47.21; Pima County;3942;2430
04019004722;Census Tract 47.22; Pima County;2606;1439
04019004723;Census Tract 47.23; Pima County;4468;2759
04019004724;Census Tract 47.24; Pima County;2392;1181
04019004725;Census Tract 47.25; Pima County;3081;2015
04019004726;Census Tract 47.26; Pima County;3835;1963
04019004727;Census Tract 47.27; Pima County;3060;1295
04019004728;Census Tract 47.28; Pima County;3678;2382
04019004729;Census Tract 47.29; Pima County;2925;1756
04019004730;Census Tract 47.30; Pima County;2877;1433
04019005200;Census Tract 52; Pima County;3946;2182
04019005300;Census Tract 53; Pima County;3721;1764
04019005400;Census Tract 54; Pima County;3349;2067
04019940800;Census Tract 9408; Pima County;4136;1380
04019940900;Census Tract 9409; Pima County;2439;901
04019941000;Census Tract 9410; Pima County;3466;1047
04019941100;Census Tract 9411; Pima County;2281;805
04019980001;Census Tract 9800.01; Pima County;0;0
04019980002;Census Tract 9800.02; Pima County;0;0
04019980100;Census Tract 9801; Pima County;1822;0
04019980200;Census Tract 9802; Pima County;5028;0
04019980300;Census Tract 9803; Pima County;6;0
04019980400;Census Tract 9804; Pima County;1810;0
04021000201;Census Tract 2.01; Pinal County;6720;3995
04021000204;Census Tract 2.04; Pinal County;13584;4707
04021000206;Census Tract 2.06; Pinal County;9945;4161
04021000208;Census Tract 2.08; Pinal County;5105;1898
04021000211;Census Tract 2.11; Pinal County;5129;1816
04021000212;Census Tract 2.12; Pinal County;8152;2800
04021000215;Census Tract 2.15; Pinal County;4383;1501
04021000216;Census Tract 2.16; Pinal County;4806;1461
04021000217;Census Tract 2.17; Pinal County;8068;2456
04021000218;Census Tract 2.18; Pinal County;7349;2204
04021000219;Census Tract 2.19; Pinal County;3669;1137
04021000220;Census Tract 2.20; Pinal County;4135;1262
04021000221;Census Tract 2.21; Pinal County;5338;1859
04021000222;Census Tract 2.22; Pinal County;6588;2287
04021000223;Census Tract 2.23; Pinal County;5075;1659
04021000224;Census Tract 2.24; Pinal County;7292;2428
04021000225;Census Tract 2.25; Pinal County;2971;973
04021000226;Census Tract 2.26; Pinal County;6718;2235
04021000227;Census Tract 2.27; Pinal County;4648;2020
04021000228;Census Tract 2.28; Pinal County;1905;779
04021000229;Census Tract 2.29; Pinal County;5585;2840
04021000307;Census Tract 3.07; Pinal County;2421;1078
04021000309;Census Tract 3.09; Pinal County;3000;2127
04021000310;Census Tract 3.10; Pinal County;2919;1746
04021000311;Census Tract 3.11; Pinal County;3933;1464
04021000312;Census Tract 3.12; Pinal County;4260;2212
04021000313;Census Tract 3.13; Pinal County;4158;2278
04021000315;Census Tract 3.15; Pinal County;5716;2559
04021000316;Census Tract 3.16; Pinal County;7304;4720
04021000317;Census Tract 3.17; Pinal County;2333;1696
04021000319;Census Tract 3.19; Pinal County;1879;1578
04021000320;Census Tract 3.20; Pinal County;2160;1320
04021000321;Census Tract 3.21; Pinal County;3014;1752
04021000322;Census Tract 3.22; Pinal County;2490;1171
04021000323;Census Tract 3.23; Pinal County;2720;1744
04021000324;Census Tract 3.24; Pinal County;5880;3112
04021000325;Census Tract 3.25; Pinal County;2771;1561
04021000400;Census Tract 4; Pinal County;2470;1311
04021000603;Census Tract 6.03; Pinal County;6273;3323
04021000604;Census Tract 6.04; Pinal County;4364;2839
04021000700;Census Tract 7; Pinal County;3269;1595
04021000802;Census Tract 8.02; Pinal County;6866;2956
04021000804;Census Tract 8.04; Pinal County;2013;1806
04021000805;Census Tract 8.05; Pinal County;6319;3181
04021000806;Census Tract 8.06; Pinal County;8061;2746
04021000807;Census Tract 8.07; Pinal County;2178;70
04021000808;Census Tract 8.08; Pinal County;6206;310
04021000902;Census Tract 9.02; Pinal County;3171;1211
04021000903;Census Tract 9.03; Pinal County;3918;0
04021000904;Census Tract 9.04; Pinal County;839;421
04021001000;Census Tract 10; Pinal County;5119;1937
04021001100;Census Tract 11; Pinal County;8964;3157
04021001200;Census Tract 12; Pinal County;5210;2047
04021001303;Census Tract 13.03; Pinal County;1587;644
04021001305;Census Tract 13.05; Pinal County;6403;2686
04021001306;Census Tract 13.06; Pinal County;6415;2533
04021001307;Census Tract 13.07; Pinal County;4838;2641
04021001308;Census Tract 13.08; Pinal County;2571;773
04021001309;Census Tract 13.09; Pinal County;6022;2333
04021001310;Census Tract 13.10; Pinal County;5118;1931
04021001403;Census Tract 14.03; Pinal County;5786;2052
04021001404;Census Tract 14.04; Pinal County;3558;1301
04021001405;Census Tract 14.05; Pinal County;4415;2511
04021001406;Census Tract 14.06; Pinal County;5334;1975
04021001407;Census Tract 14.07; Pinal County;1875;1111
04021001408;Census Tract 14.08; Pinal County;2830;1698
04021001500;Census Tract 15; Pinal County;3409;1358
04021001600;Census Tract 16; Pinal County;6251;2327
04021001701;Census Tract 17.01; Pinal County;1174;521
04021001704;Census Tract 17.04; Pinal County;7161;2432
04021001705;Census Tract 17.05; Pinal County;9410;3274
04021001706;Census Tract 17.06; Pinal County;5244;1965
04021001707;Census Tract 17.07; Pinal County;6059;1819
04021001709;Census Tract 17.09; Pinal County;7976;2865
04021001712;Census Tract 17.12; Pinal County;5465;1823
04021001713;Census Tract 17.13; Pinal County;3027;1101
04021001714;Census Tract 17.14; Pinal County;5876;1665
04021001715;Census Tract 17.15; Pinal County;4895;1781
04021001716;Census Tract 17.16; Pinal County;5877;1828
04021001717;Census Tract 17.17; Pinal County;2005;1426
04021001900;Census Tract 19; Pinal County;2804;1103
04021002001;Census Tract 20.01; Pinal County;5589;2663
04021002004;Census Tract 20.04; Pinal County;4183;1619
04021002005;Census Tract 20.05; Pinal County;5916;131
04021002104;Census Tract 21.04; Pinal County;3511;1942
04021002105;Census Tract 21.05; Pinal County;4644;2194
04021002106;Census Tract 21.06; Pinal County;1646;619
04021002107;Census Tract 21.07; Pinal County;3837;1425
04021002200;Census Tract 22; Pinal County;4173;2452
04021002300;Census Tract 23; Pinal County;2598;1184
04021002400;Census Tract 24; Pinal County;1669;804
04021941200;Census Tract 9412; Pinal County;7106;1941
04021941300;Census Tract 9413; Pinal County;3108;839
04021941401;Census Tract 9414.01; Pinal County;6070;2290
04021941402;Census Tract 9414.02; Pinal County;2421;775
