GEOID;tract;county;total_pop;total_hhunits
04013817102;Census Tract 8171.02; Maricopa County;3987;1375
04013817103;Census Tract 8171.03; Maricopa County;5766;1872
04013817200;Census Tract 8172; Maricopa County;8422;2784
04013817300;Census Tract 8173; Maricopa County;5380;3779
04013817400;Census Tract 8174; Maricopa County;2911;2100
04013817500;Census Tract 8175; Maricopa County;2714;2144
04013817600;Census Tract 8176; Maricopa County;6069;2223
04013940700;Census Tract 9407; Maricopa County;24;17
04013941000;Census Tract 9410; Maricopa County;2985;728
04013941100;Census Tract 9411; Maricopa County;31;20
04013941200;Census Tract 9412; Maricopa County;1006;287
04013941300;Census Tract 9413; Maricopa County;5949;2362
04013980100;Census Tract 9801; Maricopa County;0;0
04013980400;Census Tract 9804; Maricopa County;13;0
04013980500;Census Tract 9805; Maricopa County;0;0
04013980700;Census Tract 9807; Maricopa County;0;0
04013980900;Census Tract 9809; Maricopa County;315;66
04013981000;Census Tract 9810; Maricopa County;580;0
04019000100;Census Tract 1; Pima County;903;803
04019000200;Census Tract 2; Pima County;4257;2522
04019000300;Census Tract 3; Pima County;1314;865
04019000401;Census Tract 4.01; Pima County;2099;1353
04019000402;Census Tract 4.02; Pima County;1324;849
04019000501;Census Tract 5.01; Pima County;3863;1091
04019000502;Census Tract 5.02; Pima County;7715;906
04019000600;Census Tract 6; Pima County;4827;2456
04019000700;Census Tract 7; Pima County;5658;2605
04019000800;Census Tract 8; Pima County;1804;984
04019001100;Census Tract 11; Pima County;2705;1194
04019001200;Census Tract 12; Pima County;3636;1424
04019001302;Census Tract 13.02; Pima County;2092;1287
04019001303;Census Tract 13.03; Pima County;2868;1581
04019001304;Census Tract 13.04; Pima County;5034;2757
04019001400;Census Tract 14; Pima County;6387;3468
04019001500;Census Tract 15; Pima County;5904;2607
04019001600;Census Tract 16; Pima County;3471;2056
04019001700;Census Tract 17; Pima County;2791;1572
04019001801;Census Tract 18.01; Pima County;4809;3053
04019001802;Census Tract 18.02; Pima County;2649;1594
04019001900;Census Tract 19; Pima County;3577;1970
04019002000;Census Tract 20; Pima County;6563;2740
04019002100;Census Tract 21; Pima County;6314;2165
04019002201;Census Tract 22.01; Pima County;3217;1322
04019002202;Census Tract 22.02; Pima County;3290;1364
04019002300;Census Tract 23; Pima County;4642;1807
04019002400;Census Tract 24; Pima County;4767;2102
04019002503;Census Tract 25.03; Pima County;3972;1748
04019002504;Census Tract 25.04; Pima County;6762;2576
04019002505;Census Tract 25.05; Pima County;6778;2430
04019002507;Census Tract 25.07; Pima County;2826;1273
04019002508;Census Tract 25.08; Pima County;5459;1967
04019002509;Census Tract 25.09; Pima County;4465;1859
04019002602;Census Tract 26.02; Pima County;5089;3069
04019002603;Census Tract 26.03; Pima County;3057;1535
04019002604;Census Tract 26.04; Pima County;3895;2114
04019002702;Census Tract 27.02; Pima County;5543;3010
04019002703;Census Tract 27.03; Pima County;3690;2292
04019002704;Census Tract 27.04; Pima County;2600;1250
04019002801;Census Tract 28.01; Pima County;1901;1146
04019002802;Census Tract 28.02; Pima County;4122;2328
04019002803;Census Tract 28.03; Pima County;2630;1276
04019002901;Census Tract 29.01; Pima County;6006;3088
04019002904;Census Tract 29.04; Pima County;3389;1779
04019002905;Census Tract 29.05; Pima County;3962;2463
04019002906;Census Tract 29.06; Pima County;2213;1500
04019003002;Census Tract 30.02; Pima County;4947;2370
04019003003;Census Tract 30.03; Pima County;4088;2423
04019003004;Census Tract 30.04; Pima County;1579;895
04019003102;Census Tract 31.02; Pima County;3783;2112
04019003103;Census Tract 31.03; Pima County;2535;1750
04019003104;Census Tract 31.04; Pima County;2865;1591
04019003201;Census Tract 32.01; Pima County;3173;1293
04019003202;Census Tract 32.02; Pima County;2879;1742
04019003302;Census Tract 33.02; Pima County;3974;1760
04019003303;Census Tract 33.03; Pima County;4253;2180
04019003304;Census Tract 33.04; Pima County;3319;1936
04019003400;Census Tract 34; Pima County;5865;2552
04019003502;Census Tract 35.02; Pima County;3814;1892
04019003503;Census Tract 35.03; Pima County;4332;1842
04019003504;Census Tract 35.04; Pima County;2781;1061
04019003505;Census Tract 35.05; Pima County;4840;2055
04019003506;Census Tract 35.06; Pima County;3326;1780
04019003601;Census Tract 36.01; Pima County;4538;1420
04019003702;Census Tract 37.02; Pima County;7896;2568
04019003704;Census Tract 37.04; Pima County;4510;1617
04019003705;Census Tract 37.05; Pima County;5236;1906
04019003706;Census Tract 37.06; Pima County;6613;2445
04019003707;Census Tract 37.07; Pima County;3771;1324
04019003801;Census Tract 38.01; Pima County;3013;1331
04019003802;Census Tract 38.02; Pima County;5433;1904
04019003901;Census Tract 39.01; Pima County;2001;629
04019003902;Census Tract 39.02; Pima County;2599;874
04019003903;Census Tract 39.03; Pima County;3522;1039
04019004008;Census Tract 40.08; Pima County;4439;2089
04019004010;Census Tract 40.10; Pima County;3050;1568
04019004026;Census Tract 40.26; Pima County;5909;2376
04019004029;Census Tract 40.29; Pima County;4298;1788
04019004030;Census Tract 40.30; Pima County;1819;752
04019004031;Census Tract 40.31; Pima County;4040;2383
04019004032;Census Tract 40.32; Pima County;3823;2055
04019004033;Census Tract 40.33; Pima County;4128;1976
04019004034;Census Tract 40.34; Pima County;3349;1389
04019004035;Census Tract 40.35; Pima County;4146;1828
04019004036;Census Tract 40.36; Pima County;3233;1201
04019004037;Census Tract 40.37; Pima County;2678;1238
04019004038;Census Tract 40.38; Pima County;3108;1079
04019004039;Census Tract 40.39; Pima County;2327;1982
04019004042;Census Tract 40.42; Pima County;5443;2506
04019004043;Census Tract 40.43; Pima County;3734;1537
04019004044;Census Tract 40.44; Pima County;3864;1685
04019004046;Census Tract 40.46; Pima County;4691;2316
04019004047;Census Tract 40.47; Pima County;2758;1291
04019004048;Census Tract 40.48; Pima County;4156;1926
04019004049;Census Tract 40.49; Pima County;3090;1592
04019004050;Census Tract 40.50; Pima County;1776;748
04019004051;Census Tract 40.51; Pima County;4959;2357
04019004052;Census Tract 40.52; Pima County;1831;1261
04019004053;Census Tract 40.53; Pima County;2940;1325
04019004054;Census Tract 40.54; Pima County;1320;599
04019004055;Census Tract 40.55; Pima County;3460;1746
04019004056;Census Tract 40.56; Pima County;2078;929
04019004057;Census Tract 40.57; Pima County;4362;1734
04019004058;Census Tract 40.58; Pima County;4680;2076
04019004061;Census Tract 40.61; Pima County;4979;2135
04019004062;Census Tract 40.62; Pima County;8822;2737
04019004063;Census Tract 40.63; Pima County;7385;2571
04019004065;Census Tract 40.65; Pima County;3960;1426
04019004066;Census Tract 40.66; Pima County;2494;952
04019004067;Census Tract 40.67; Pima County;2698;1944
04019004068;Census Tract 40.68; Pima County;4260;2515
04019004069;Census Tract 40.69; Pima County;3784;1824
04019004070;Census Tract 40.70; Pima County;2875;1567
04019004071;Census Tract 40.71; Pima County;3902;2736
04019004072;Census Tract 40.72; Pima County;2766;1240
04019004073;Census Tract 40.73; Pima County;5709;1996
04019004074;Census Tract 40.74; Pima County;1755;687
04019004075;Census Tract 40.75; Pima County;2047;1305
04019004076;Census Tract 40.76; Pima County;4927;2146
04019004077;Census Tract 40.77; Pima County;3258;1230
04019004078;Census Tract 40.78; Pima County;3809;1609
04019004079;Census Tract 40.79; Pima County;2511;1352
04019004080;Census Tract 40.80; Pima County;3879;1728
04019004081;Census Tract 40.81; Pima County;4974;1948
04019004082;Census Tract 40.82; Pima County;5122;1934
04019004109;Census Tract 41.09; Pima County;5363;2263
04019004110;Census Tract 41.10; Pima County;2642;918
04019004112;Census Tract 41.12; Pima County;3285;1021
04019004114;Census Tract 41.14; Pima County;5005;1758
04019004115;Census Tract 41.15; Pima County;8043;2824
04019004116;Census Tract 41.16; Pima County;2988;975
04019004117;Census Tract 41.17; Pima County;5576;2054
04019004118;Census Tract 41.18; Pima County;5986;1787
04019004122;Census Tract 41.22; Pima County;4153;1325
04019004126;Census Tract 41.26; Pima County;6225;2147
04019004127;Census Tract 41.27; Pima County;6009;2162
04019004128;Census Tract 41.28; Pima County;4547;1718
04019004129;Census Tract 41.29; Pima County;3648;1905
04019004130;Census Tract 41.30; Pima County;1847;1330
04019004131;Census Tract 41.31; Pima County;8792;2016
04019004132;Census Tract 41.32; Pima County;4566;1658
04019004133;Census Tract 41.33; Pima County;2247;1903
04019004307;Census Tract 43.07; Pima County;3266;2367
04019004310;Census Tract 43.10; Pima County;2618;1071
04019004311;Census Tract 43.11; Pima County;3945;1606
04019004312;Census Tract 43.12; Pima County;6309;2284
04019004313;Census Tract 43.13; Pima County;4613;2033
04019004316;Census Tract 43.16; Pima County;2816;1451
04019004317;Census Tract 43.17; Pima County;2721;2357
04019004320;Census Tract 43.20; Pima County;3251;1100
04019004321;Census Tract 43.21; Pima County;5086;1653
04019004322;Census Tract 43.22; Pima County;6897;2118
04019004323;Census Tract 43.23; Pima County;4018;1215
04019004324;Census Tract 43.24; Pima County;2667;2209
04019004325;Census Tract 43.25; Pima County;1548;1064
04019004326;Census Tract 43.26; Pima County;3605;1217
04019004327;Census Tract 43.27; Pima County;5360;2456
04019004328;Census Tract 43.28; Pima County;3341;2709
04019004330;Census Tract 43.30; Pima County;1624;1667
04019004332;Census Tract 43.32; Pima County;1988;1423
04019004333;Census Tract 43.33; Pima County;3257;1268
04019004335;Census Tract 43.35; Pima County;9213;2620
04019004336;Census Tract 43.36; Pima County;3719;1231
04019004337;Census Tract 43.37; Pima County;2133;1579
04019004338;Census Tract 43.38; Pima County;1232;861
04019004339;Census Tract 43.39; Pima County;7055;2262
04019004340;Census Tract 43.40; Pima County;5719;2027
04019004404;Census Tract 44.04; Pima County;3506;2715
04019004407;Census Tract 44.07; Pima County;6270;2516
04019004412;Census Tract 44.12; Pima County;3777;1486
04019004413;Census Tract 44.13; Pima County;3280;1562
04019004414;Census Tract 44.14; Pima County;3155;1306
04019004415;Census Tract 44.15; Pima County;1468;748
04019004418;Census Tract 44.18; Pima County;3795;1584
04019004419;Census Tract 44.19; Pima County;6564;2548
04019004422;Census Tract 44.22; Pima County;6090;2777
04019004423;Census Tract 44.23; Pima County;4166;1758
04019004424;Census Tract 44.24; Pima County;3682;1515
04019004425;Census Tract 44.25; Pima County;5479;2472
04019004426;Census Tract 44.26; Pima County;2636;1195
04019004428;Census Tract 44.28; Pima County;3604;1677
04019004430;Census Tract 44.30; Pima County;3663;1067
04019004431;Census Tract 44.31; Pima County;7107;2498
04019004432;Census Tract 44.32; Pima County;3467;1964
04019004433;Census Tract 44.33; Pima County;3598;1520
04019004434;Census Tract 44.34; Pima County;3110;1279
04019004435;Census Tract 44.35; Pima County;4204;1804
04019004436;Census Tract 44.36; Pima County;4441;2058
04019004437;Census Tract 44.37; Pima County;3384;1347
04019004438;Census Tract 44.38; Pima County;3558;1405
04019004439;Census Tract 44.39; Pima County;3168;1166
04019004440;Census Tract 44.40; Pima County;4683;1740
04019004505;Census Tract 45.05; Pima County;3751;1952
04019004506;Census Tract 45.06; Pima County;5827;2359
04019004508;Census Tract 45.08; Pima County;4645;2471
04019004510;Census Tract 45.10; Pima County;3562;1920
04019004511;Census Tract 45.11; Pima County;4402;2240
04019004512;Census Tract 45.12; Pima County;4418;1974
04019004513;Census Tract 45.13; Pima County;3404;1611
04019004514;Census Tract 45.14; Pima County;3125;1647
04019004515;Census Tract 45.15; Pima County;3476;1608
04019004610;Census Tract 46.10; Pima County;6993;2721
04019004613;Census Tract 46.13; Pima County;4132;1835
04019004614;Census Tract 46.14; Pima County;3500;1518
04019004615;Census Tract 46.15; Pima County;2737;1274
04019004616;Census Tract 46.16; Pima County;4199;2215
04019004617;Census Tract 46.17; Pima County;2511;1509
04019004618;Census Tract 46.18; Pima County;3468;1634
04019004619;Census Tract 46.19; Pima County;4166;2051
04019004620;Census Tract 46.20; Pima County;1925;1033
04019004621;Census Tract 46.21; Pima County;2709;1436
04019004622;Census Tract 46.22; Pima County;2998;1673
04019004623;Census Tract 46.23; Pima County;6512;3036
04019004624;Census Tract 46.24; Pima County;5276;2403
04019004625;Census Tract 46.25; Pima County;2175;1239
04019004626;Census Tract 46.26; Pima County;3292;1965
04019004627;Census Tract 46.27; Pima County;2635;1224
04019004628;Census Tract 46.28; Pima County;1157;513
04019004630;Census Tract 46.30; Pima County;1990;921
04019004631;Census Tract 46.31; Pima County;3764;1581
04019004632;Census Tract 46.32; Pima County;2742;1105
04019004633;Census Tract 46.33; Pima County;3262;1418
04019004634;Census Tract 46.34; Pima County;1741;658
04019004635;Census Tract 46.35; Pima County;5059;2503
04019004636;Census Tract 46.36; Pima County;7487;2796
04019004639;Census Tract 46.39; Pima County;5099;1930
04019004640;Census Tract 46.40; Pima County;6447;3321
04019004641;Census Tract 46.41; Pima County;3952;1674
04019004642;Census Tract 46.42; Pima County;4463;2415
04019004643;Census Tract 46.43; Pima County;3693;2639
04019004644;Census Tract 46.44; Pima County;2792;1007
04019004645;Census Tract 46.45; Pima County;4957;2074
04019004646;Census Tract 46.46; Pima County;4434;1902
04019004647;Census Tract 46.47; Pima County;3879;1416
04019004648;Census Tract 46.48; Pima County;7028;2907
04019004649;Census Tract 46.49; Pima County;2057;1080
04019004650;Census Tract 46.50; Pima County;5653;3045
04019004710;Census Tract 47.10; Pima County;3943;2411
04019004711;Census Tract 47.11; Pima County;4195;2413
04019004712;Census Tract 47.12; Pima County;3248;1751
04019004713;Census Tract 47.13; Pima County;4293;2203
04019004714;Census Tract 47.14; Pima County;6102;3020
04019004715;Census Tract 47.15; Pima County;3798;1890
04019004717;Census Tract 47.17; Pima County;1993;1328
04019004718;Census Tract 47.18; Pima County;2342;1151
04019004720;Census Tract 47.20; Pima County;1245;730
04019004721;Census Tract 47.21; Pima County;3920;2400
04019004722;Census Tract 47.22; Pima County;2552;1416
04019004723;Census Tract 47.23; Pima County;4601;2745
04019004724;Census Tract 47.24; Pima County;2233;1167
04019004725;Census Tract 47.25; Pima County;3137;1972
04019004726;Census Tract 47.26; Pima County;3926;1936
04019004727;Census Tract 47.27; Pima County;2565;1275
04019004728;Census Tract 47.28; Pima County;3804;2374
04019004729;Census Tract 47.29; Pima County;2692;1780
04019004730;Census Tract 47.30; Pima County;2853;1407
04019005200;Census Tract 52; Pima County;3105;2259
04019005300;Census Tract 53; Pima County;3776;1718
04019005400;Census Tract 54; Pima County;3342;2103
04019940800;Census Tract 9408; Pima County;4494;1524
04019940900;Census Tract 9409; Pima County;2329;949
04019941000;Census Tract 9410; Pima County;4129;1098
04019941100;Census Tract 9411; Pima County;2479;861
04019980001;Census Tract 9800.01; Pima County;0;0
04019980002;Census Tract 9800.02; Pima County;0;0
04019980100;Census Tract 9801; Pima County;306;0
04019980200;Census Tract 9802; Pima County;5265;0
04019980300;Census Tract 9803; Pima County;6;0
04019980400;Census Tract 9804; Pima County;1719;0
04021000201;Census Tract 2.01; Pinal County;6282;3734
04021000204;Census Tract 2.04; Pinal County;13272;4567
04021000206;Census Tract 2.06; Pinal County;8884;3747
04021000208;Census Tract 2.08; Pinal County;3947;1557
04021000211;Census Tract 2.11; Pinal County;4625;1776
04021000212;Census Tract 2.12; Pinal County;7992;2780
04021000215;Census Tract 2.15; Pinal County;2931;1080
04021000216;Census Tract 2.16; Pinal County;4940;1371
04021000217;Census Tract 2.17; Pinal County;6973;2229
04021000218;Census Tract 2.18; Pinal County;7059;2114
04021000219;Census Tract 2.19; Pinal County;3988;1286
04021000220;Census Tract 2.20; Pinal County;4137;1309
04021000221;Census Tract 2.21; Pinal County;5420;1873
04021000222;Census Tract 2.22; Pinal County;6588;2218
04021000223;Census Tract 2.23; Pinal County;5356;1658
04021000224;Census Tract 2.24; Pinal County;7243;2374
04021000225;Census Tract 2.25; Pinal County;2778;913
04021000226;Census Tract 2.26; Pinal County;6586;2279
04021000227;Census Tract 2.27; Pinal County;4545;2106
04021000228;Census Tract 2.28; Pinal County;1933;742
04021000229;Census Tract 2.29; Pinal County;5166;2722
04021000307;Census Tract 3.07; Pinal County;2452;1052
04021000309;Census Tract 3.09; Pinal County;2850;2150
04021000310;Census Tract 3.10; Pinal County;2732;1709
04021000311;Census Tract 3.11; Pinal County;3646;1451
04021000312;Census Tract 3.12; Pinal County;4076;2309
04021000313;Census Tract 3.13; Pinal County;4020;2280
04021000315;Census Tract 3.15; Pinal County;5268;2589
04021000316;Census Tract 3.16; Pinal County;6761;4634
04021000317;Census Tract 3.17; Pinal County;2353;1763
04021000319;Census Tract 3.19; Pinal County;1786;1477
04021000320;Census Tract 3.20; Pinal County;2041;1255
04021000321;Census Tract 3.21; Pinal County;3174;1776
04021000322;Census Tract 3.22; Pinal County;2833;1157
04021000323;Census Tract 3.23; Pinal County;2847;1749
04021000324;Census Tract 3.24; Pinal County;5368;3054
04021000325;Census Tract 3.25; Pinal County;3041;1643
04021000400;Census Tract 4; Pinal County;2639;1503
04021000603;Census Tract 6.03; Pinal County;6168;3237
04021000604;Census Tract 6.04; Pinal County;4251;2755
04021000700;Census Tract 7; Pinal County;3535;1714
04021000802;Census Tract 8.02; Pinal County;6201;2774
04021000804;Census Tract 8.04; Pinal County;1689;1790
04021000805;Census Tract 8.05; Pinal County;6352;3133
04021000806;Census Tract 8.06; Pinal County;6964;2429
04021000807;Census Tract 8.07; Pinal County;2717;75
04021000808;Census Tract 8.08; Pinal County;6579;270
04021000902;Census Tract 9.02; Pinal County;3223;1223
04021000903;Census Tract 9.03; Pinal County;4199;0
04021000904;Census Tract 9.04; Pinal County;979;477
04021001000;Census Tract 10; Pinal County;4848;1833
04021001100;Census Tract 11; Pinal County;8908;2983
04021001200;Census Tract 12; Pinal County;4585;2022
04021001303;Census Tract 13.03; Pinal County;1551;606
04021001305;Census Tract 13.05; Pinal County;6692;2642
04021001306;Census Tract 13.06; Pinal County;6072;2401
04021001307;Census Tract 13.07; Pinal County;4451;2469
04021001308;Census Tract 13.08; Pinal County;2250;732
04021001309;Census Tract 13.09; Pinal County;5737;2241
04021001310;Census Tract 13.10; Pinal County;4542;1740
04021001403;Census Tract 14.03; Pinal County;5666;2028
04021001404;Census Tract 14.04; Pinal County;3511;1288
04021001405;Census Tract 14.05; Pinal County;4398;2368
04021001406;Census Tract 14.06; Pinal County;5414;2004
04021001407;Census Tract 14.07; Pinal County;1768;1075
04021001408;Census Tract 14.08; Pinal County;2535;1575
04021001500;Census Tract 15; Pinal County;3479;1440
04021001600;Census Tract 16; Pinal County;6202;2284
04021001701;Census Tract 17.01; Pinal County;1148;539
04021001704;Census Tract 17.04; Pinal County;7119;2428
04021001705;Census Tract 17.05; Pinal County;9153;3285
04021001706;Census Tract 17.06; Pinal County;5475;1981
04021001707;Census Tract 17.07; Pinal County;6290;1899
04021001709;Census Tract 17.09; Pinal County;6907;2462
04021001712;Census Tract 17.12; Pinal County;4802;1727
04021001713;Census Tract 17.13; Pinal County;2761;1011
04021001714;Census Tract 17.14; Pinal County;5149;1455
04021001715;Census Tract 17.15; Pinal County;4683;1843
04021001716;Census Tract 17.16; Pinal County;5363;1823
04021001717;Census Tract 17.17; Pinal County;1914;1295
04021001900;Census Tract 19; Pinal County;2331;1071
04021002001;Census Tract 20.01; Pinal County;4689;2292
04021002004;Census Tract 20.04; Pinal County;3961;1567
04021002005;Census Tract 20.05; Pinal County;6979;158
04021002104;Census Tract 21.04; Pinal County;3445;1935
04021002105;Census Tract 21.05; Pinal County;4559;2374
04021002106;Census Tract 21.06; Pinal County;1702;662
04021002107;Census Tract 21.07; Pinal County;3949;1496
04021002200;Census Tract 22; Pinal County;4254;2466
04021002300;Census Tract 23; Pinal County;2737;1228
04021002400;Census Tract 24; Pinal County;1839;876
04021941200;Census Tract 9412; Pinal County;6907;1985
04021941300;Census Tract 9413; Pinal County;2483;788
04021941401;Census Tract 9414.01; Pinal County;6158;2342
04021941402;Census Tract 9414.02; Pinal County;2583;892
