GEOID;tract;county;total_pop;total_hhunits
04019004042;Census Tract 40.42; Pima County;5161;2333
04019004043;Census Tract 40.43; Pima County;4161;1677
04019004044;Census Tract 40.44; Pima County;3866;1658
04019004046;Census Tract 40.46; Pima County;4409;2284
04019004047;Census Tract 40.47; Pima County;2736;1282
04019004048;Census Tract 40.48; Pima County;4100;2062
04019004049;Census Tract 40.49; Pima County;2857;1423
04019004050;Census Tract 40.50; Pima County;1984;804
04019004051;Census Tract 40.51; Pima County;4930;2221
04019004052;Census Tract 40.52; Pima County;1692;1243
04019004053;Census Tract 40.53; Pima County;2935;1367
04019004054;Census Tract 40.54; Pima County;1587;673
04019004055;Census Tract 40.55; Pima County;3455;1548
04019004056;Census Tract 40.56; Pima County;2141;900
04019004057;Census Tract 40.57; Pima County;4515;1882
04019004058;Census Tract 40.58; Pima County;4061;1948
04019004061;Census Tract 40.61; Pima County;5005;2067
04019004062;Census Tract 40.62; Pima County;7049;2212
04019004063;Census Tract 40.63; Pima County;6910;2431
04019004064;Census Tract 40.64; Pima County;9703;3460
04019004065;Census Tract 40.65; Pima County;3854;1314
04019004066;Census Tract 40.66; Pima County;2765;1056
04019004067;Census Tract 40.67; Pima County;2599;1905
04019004068;Census Tract 40.68; Pima County;4624;2501
04019004069;Census Tract 40.69; Pima County;3631;1953
04019004070;Census Tract 40.70; Pima County;2928;1632
04019004071;Census Tract 40.71; Pima County;4178;2842
04019004072;Census Tract 40.72; Pima County;2416;1178
04019004073;Census Tract 40.73; Pima County;5329;1745
04019004074;Census Tract 40.74; Pima County;1907;690
04019004107;Census Tract 41.07; Pima County;11841;4173
04019004109;Census Tract 41.09; Pima County;5043;2135
04019004110;Census Tract 41.10; Pima County;3182;1079
04019004112;Census Tract 41.12; Pima County;3022;1012
04019004113;Census Tract 41.13; Pima County;5884;0
04019004114;Census Tract 41.14; Pima County;4966;1706
04019004115;Census Tract 41.15; Pima County;7707;2657
04019004116;Census Tract 41.16; Pima County;2579;821
04019004117;Census Tract 41.17; Pima County;6433;2105
04019004118;Census Tract 41.18; Pima County;5437;1705
04019004119;Census Tract 41.19; Pima County;8290;4273
04019004120;Census Tract 41.20; Pima County;1076;444
04019004121;Census Tract 41.21; Pima County;8593;2178
04019004122;Census Tract 41.22; Pima County;4026;1402
04019004125;Census Tract 41.25; Pima County;7186;3287
04019004307;Census Tract 43.07; Pima County;3006;2450
04019004310;Census Tract 43.10; Pima County;2472;918
04019004311;Census Tract 43.11; Pima County;4590;1655
04019004312;Census Tract 43.12; Pima County;6261;2304
04019004313;Census Tract 43.13; Pima County;4488;2139
04019004316;Census Tract 43.16; Pima County;3453;1659
04019004317;Census Tract 43.17; Pima County;2602;2465
04019004320;Census Tract 43.20; Pima County;2824;983
04019004321;Census Tract 43.21; Pima County;5248;1547
04019004322;Census Tract 43.22; Pima County;6494;2229
04019004323;Census Tract 43.23; Pima County;3472;1198
04019004324;Census Tract 43.24; Pima County;2691;2281
04019004325;Census Tract 43.25; Pima County;1640;1166
04019004326;Census Tract 43.26; Pima County;3756;1308
04019004327;Census Tract 43.27; Pima County;4796;2308
04019004328;Census Tract 43.28; Pima County;3299;2975
04019004329;Census Tract 43.29; Pima County;11305;3679
04019004330;Census Tract 43.30; Pima County;1664;1707
04019004331;Census Tract 43.31; Pima County;3907;2770
04019004332;Census Tract 43.32; Pima County;1454;1044
04019004333;Census Tract 43.33; Pima County;3545;1446
04019004334;Census Tract 43.34; Pima County;11324;3834
04019004404;Census Tract 44.04; Pima County;3172;2626
04019004407;Census Tract 44.07; Pima County;6000;2428
04019004411;Census Tract 44.11; Pima County;7432;3508
04019004412;Census Tract 44.12; Pima County;3327;1548
04019004413;Census Tract 44.13; Pima County;3217;1384
04019004414;Census Tract 44.14; Pima County;3638;1358
04019004415;Census Tract 44.15; Pima County;1678;793
04019004418;Census Tract 44.18; Pima County;3543;1405
04019004419;Census Tract 44.19; Pima County;6486;2572
04019004421;Census Tract 44.21; Pima County;6896;2936
04019004422;Census Tract 44.22; Pima County;5132;2672
04019004423;Census Tract 44.23; Pima County;4567;1968
04019004424;Census Tract 44.24; Pima County;4012;1655
04019004425;Census Tract 44.25; Pima County;5992;2618
04019004426;Census Tract 44.26; Pima County;2638;1099
04019004427;Census Tract 44.27; Pima County;9845;4037
04019004428;Census Tract 44.28; Pima County;3241;1534
04019004429;Census Tract 44.29; Pima County;7814;2893
04019004430;Census Tract 44.30; Pima County;3088;810
04019004431;Census Tract 44.31; Pima County;5025;1696
04019004504;Census Tract 45.04; Pima County;6947;3373
04019004505;Census Tract 45.05; Pima County;4592;1932
04019004506;Census Tract 45.06; Pima County;5433;1994
04019004508;Census Tract 45.08; Pima County;5509;2441
04019004510;Census Tract 45.10; Pima County;3636;1796
04019004511;Census Tract 45.11; Pima County;4487;2320
04019004512;Census Tract 45.12; Pima County;4132;1893
04019004513;Census Tract 45.13; Pima County;2651;1293
04019004610;Census Tract 46.10; Pima County;6713;2704
04019004613;Census Tract 46.13; Pima County;4094;1883
04019004614;Census Tract 46.14; Pima County;3118;1467
04019004615;Census Tract 46.15; Pima County;3327;1401
04019004616;Census Tract 46.16; Pima County;4132;2167
04019004617;Census Tract 46.17; Pima County;2499;1563
04019004618;Census Tract 46.18; Pima County;3332;1735
04019004619;Census Tract 46.19; Pima County;3370;1830
04019004620;Census Tract 46.20; Pima County;1841;919
04019004621;Census Tract 46.21; Pima County;2226;1281
04019004622;Census Tract 46.22; Pima County;3414;1527
04019004623;Census Tract 46.23; Pima County;6397;2791
04019004624;Census Tract 46.24; Pima County;6052;2372
04019004625;Census Tract 46.25; Pima County;1956;1055
04019004626;Census Tract 46.26; Pima County;3897;1983
04019004627;Census Tract 46.27; Pima County;2429;1196
04019004628;Census Tract 46.28; Pima County;1328;565
04019004630;Census Tract 46.30; Pima County;1936;968
04019004631;Census Tract 46.31; Pima County;3369;1444
04019004632;Census Tract 46.32; Pima County;2556;1001
04019004633;Census Tract 46.33; Pima County;2666;1287
04019004634;Census Tract 46.34; Pima County;1593;580
04019004635;Census Tract 46.35; Pima County;5036;2534
04019004636;Census Tract 46.36; Pima County;7321;2855
04019004638;Census Tract 46.38; Pima County;13105;6167
04019004639;Census Tract 46.39; Pima County;4827;1608
04019004640;Census Tract 46.40; Pima County;5795;2745
04019004641;Census Tract 46.41; Pima County;3893;1577
04019004642;Census Tract 46.42; Pima County;4170;2243
04019004643;Census Tract 46.43; Pima County;4129;2690
04019004644;Census Tract 46.44; Pima County;2848;1002
04019004645;Census Tract 46.45; Pima County;5263;2001
04019004646;Census Tract 46.46; Pima County;4598;1958
04019004647;Census Tract 46.47; Pima County;3978;1522
04019004710;Census Tract 47.10; Pima County;3715;2745
04019004711;Census Tract 47.11; Pima County;4410;2627
04019004712;Census Tract 47.12; Pima County;3136;1748
04019004713;Census Tract 47.13; Pima County;3998;1973
04019004714;Census Tract 47.14; Pima County;5350;2803
04019004715;Census Tract 47.15; Pima County;4478;1966
04019004716;Census Tract 47.16; Pima County;6439;3541
04019004717;Census Tract 47.17; Pima County;1823;1238
04019004718;Census Tract 47.18; Pima County;2197;1250
04019004719;Census Tract 47.19; Pima County;5404;3248
04019004720;Census Tract 47.20; Pima County;1339;796
04019004721;Census Tract 47.21; Pima County;3612;2247
04019004722;Census Tract 47.22; Pima County;2367;1420
04019004723;Census Tract 47.23; Pima County;4906;2744
04019004724;Census Tract 47.24; Pima County;2406;1224
04019004725;Census Tract 47.25; Pima County;3345;1907
04019004726;Census Tract 47.26; Pima County;4063;1993
04019005200;Census Tract 52; Pima County;3008;2218
04019005300;Census Tract 53; Pima County;3931;1743
04019940600;Census Tract 9406; Pima County;1077;382
04019940700;Census Tract 9407; Pima County;1493;561
04019940800;Census Tract 9408; Pima County;4877;1663
04019940900;Census Tract 9409; Pima County;2227;792
04019941000;Census Tract 9410; Pima County;4187;965
04021000201;Census Tract 2.01; Pinal County;5298;3452
04021000204;Census Tract 2.04; Pinal County;12147;3880
04021000205;Census Tract 2.05; Pinal County;17235;5663
04021000206;Census Tract 2.06; Pinal County;5810;2698
04021000207;Census Tract 2.07; Pinal County;12528;4247
04021000208;Census Tract 2.08; Pinal County;2428;1014
04021000209;Census Tract 2.09; Pinal County;13594;4433
04021000210;Census Tract 2.10; Pinal County;9596;3475
04021000211;Census Tract 2.11; Pinal County;4671;1847
04021000212;Census Tract 2.12; Pinal County;6430;2627
04021000213;Census Tract 2.13; Pinal County;12256;6206
04021000214;Census Tract 2.14; Pinal County;11329;3969
04021000215;Census Tract 2.15; Pinal County;2213;1075
04021000307;Census Tract 3.07; Pinal County;2825;1247
04021000308;Census Tract 3.08; Pinal County;5147;3175
04021000309;Census Tract 3.09; Pinal County;3597;2369
04021000310;Census Tract 3.10; Pinal County;3560;1853
04021000311;Census Tract 3.11; Pinal County;3284;1463
04021000312;Census Tract 3.12; Pinal County;3959;2436
04021000313;Census Tract 3.13; Pinal County;4834;2559
04021000314;Census Tract 3.14; Pinal County;5880;3283
04021000315;Census Tract 3.15; Pinal County;5257;2476
04021000316;Census Tract 3.16; Pinal County;8047;5171
04021000317;Census Tract 3.17; Pinal County;2666;1849
04021000318;Census Tract 3.18; Pinal County;8448;5027
04021000319;Census Tract 3.19; Pinal County;1611;1269
04021000400;Census Tract 4; Pinal County;3071;1752
04021000603;Census Tract 6.03; Pinal County;6354;3422
04021000604;Census Tract 6.04; Pinal County;4591;3152
04021000700;Census Tract 7; Pinal County;3692;1630
04021000801;Census Tract 8.01; Pinal County;14287;6938
04021000802;Census Tract 8.02; Pinal County;5668;2616
04021000803;Census Tract 8.03; Pinal County;13640;421
04021000901;Census Tract 9.01; Pinal County;4765;534
04021000902;Census Tract 9.02; Pinal County;2741;1175
04021001000;Census Tract 10; Pinal County;4463;1569
04021001100;Census Tract 11; Pinal County;8478;2341
04021001200;Census Tract 12; Pinal County;4913;2155
04021001301;Census Tract 13.01; Pinal County;7958;3386
04021001303;Census Tract 13.03; Pinal County;1618;614
04021001304;Census Tract 13.04; Pinal County;9988;3378
04021001305;Census Tract 13.05; Pinal County;6684;2419
04021001306;Census Tract 13.06; Pinal County;5397;2090
04021001403;Census Tract 14.03; Pinal County;5433;1856
04021001404;Census Tract 14.04; Pinal County;4487;1436
04021001405;Census Tract 14.05; Pinal County;4684;2390
04021001406;Census Tract 14.06; Pinal County;5115;1871
04021001407;Census Tract 14.07; Pinal County;2297;1162
04021001408;Census Tract 14.08; Pinal County;2530;1671
04021001500;Census Tract 15; Pinal County;4173;1567
04021001600;Census Tract 16; Pinal County;6795;2251
04021001701;Census Tract 17.01; Pinal County;923;497
04021001702;Census Tract 17.02; Pinal County;2494;850
04021001703;Census Tract 17.03; Pinal County;2214;748
04021001704;Census Tract 17.04; Pinal County;6693;2237
04021001705;Census Tract 17.05; Pinal County;6975;2767
04021001706;Census Tract 17.06; Pinal County;5261;1717
04021001707;Census Tract 17.07; Pinal County;5278;1696
04021001708;Census Tract 17.08; Pinal County;6338;2889
04021001709;Census Tract 17.09; Pinal County;4945;1912
04021001710;Census Tract 17.10; Pinal County;4951;1793
04021001711;Census Tract 17.11; Pinal County;3495;1112
04021001900;Census Tract 19; Pinal County;2643;1045
04021002001;Census Tract 20.01; Pinal County;4396;1902
04021002002;Census Tract 20.02; Pinal County;10070;286
04021002003;Census Tract 20.03; Pinal County;3850;1456
04021002101;Census Tract 21.01; Pinal County;7549;4084
04021002102;Census Tract 21.02; Pinal County;1249;548
04021002103;Census Tract 21.03; Pinal County;8068;2727
04021002200;Census Tract 22; Pinal County;5326;2641
04021002300;Census Tract 23; Pinal County;2673;1334
04021002400;Census Tract 24; Pinal County;2461;1040
04021941200;Census Tract 9412; Pinal County;5750;2050
04021941300;Census Tract 9413; Pinal County;1913;828
04021941400;Census Tract 9414; Pinal County;8806;3611
