GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013010102;Census Tract 101.02; Maricopa County;2648;181408;292820
04013010103;Census Tract 101.03; Maricopa County;1476;128446;161434
04013010104;Census Tract 101.04; Maricopa County;1639;136418;171805
04013030401;Census Tract 304.01; Maricopa County;2548;150645;193311
04013030402;Census Tract 304.02; Maricopa County;1909;91250;125290
04013040502;Census Tract 405.02; Maricopa County;2371;61543;87624
04013040506;Census Tract 405.06; Maricopa County;3483;56567;62321
04013040507;Census Tract 405.07; Maricopa County;3805;63398;71579
04013040512;Census Tract 405.12; Maricopa County;901;62422;79194
04013040513;Census Tract 405.13; Maricopa County;1638;72222;90019
04013040514;Census Tract 405.14; Maricopa County;1753;63438;95762
04013040515;Census Tract 405.15; Maricopa County;1994;71250;108442
04013040516;Census Tract 405.16; Maricopa County;3923;91273;102889
04013040522;Census Tract 405.22; Maricopa County;2541;59277;79580
04013040523;Census Tract 405.23; Maricopa County;1706;81250;106213
04013040524;Census Tract 405.24; Maricopa County;872;85341;96047
04013040525;Census Tract 405.25; Maricopa County;1751;70625;83334
04013040526;Census Tract 405.26; Maricopa County;1372;70089;81891
04013040527;Census Tract 405.27; Maricopa County;1928;77206;102642
04013040528;Census Tract 405.28; Maricopa County;3488;75113;88552
04013040529;Census Tract 405.29; Maricopa County;1916;86105;98250
04013040530;Census Tract 405.30; Maricopa County;1427;84596;91922
04013040531;Census Tract 405.31; Maricopa County;2129;54368;65601
04013040532;Census Tract 405.32; Maricopa County;1952;104840;123578
04013040533;Census Tract 405.33; Maricopa County;778;124000;126004
04013040534;Census Tract 405.34; Maricopa County;1937;74741;113872
04013040535;Census Tract 405.35; Maricopa County;2200;111000;140711
04013040536;Census Tract 405.36; Maricopa County;1989;127702;152693
04013040537;Census Tract 405.37; Maricopa County;1083;124995;156427
04013040538;Census Tract 405.38; Maricopa County;1677;94504;129455
04013040539;Census Tract 405.39; Maricopa County;2607;82487;91475
04013040540;Census Tract 405.40; Maricopa County;1770;95534;94530
04013040541;Census Tract 405.41; Maricopa County;1801;52044;67220
04013050603;Census Tract 506.03; Maricopa County;1952;73333;81839
04013050604;Census Tract 506.04; Maricopa County;1123;71583;93760
04013050609;Census Tract 506.09; Maricopa County;2173;77541;89259
04013050611;Census Tract 506.11; Maricopa County;1785;99014;109343
04013050612;Census Tract 506.12; Maricopa County;3102;100413;99128
04013050613;Census Tract 506.13; Maricopa County;1499;96989;110418
04013050614;Census Tract 506.14; Maricopa County;1195;98448;105097
04013050615;Census Tract 506.15; Maricopa County;1637;71274;88011
04013050616;Census Tract 506.16; Maricopa County;938;85091;87996
04013050617;Census Tract 506.17; Maricopa County;1553;94141;106395
04013050618;Census Tract 506.18; Maricopa County;2354;150486;155778
04013050619;Census Tract 506.19; Maricopa County;2830;130197;146399
04013050620;Census Tract 506.20; Maricopa County;2363;114378;139548
04013050621;Census Tract 506.21; Maricopa County;2173;88023;109388
04013050701;Census Tract 507.01; Maricopa County;2285;68868;73293
04013050702;Census Tract 507.02; Maricopa County;2352;68798;73050
04013060801;Census Tract 608.01; Maricopa County;2202;42700;60148
04013060802;Census Tract 608.02; Maricopa County;989;76307;79607
04013060901;Census Tract 609.01; Maricopa County;1505;71250;88631
04013060902;Census Tract 609.02; Maricopa County;1192;45250;56847
04013060903;Census Tract 609.03; Maricopa County;1567;79226;86209
04013060904;Census Tract 609.04; Maricopa County;1222;65238;73311
04013061010;Census Tract 610.10; Maricopa County;2528;116607;130765
04013061011;Census Tract 610.11; Maricopa County;2624;115549;121011
04013061013;Census Tract 610.13; Maricopa County;2093;105268;107240
04013061014;Census Tract 610.14; Maricopa County;2533;61657;80294
04013061015;Census Tract 610.15; Maricopa County;1900;82929;104099
04013061017;Census Tract 610.17; Maricopa County;0;-;-
04013061018;Census Tract 610.18; Maricopa County;3198;74750;104247
04013061020;Census Tract 610.20; Maricopa County;1221;129583;143110
04013061021;Census Tract 610.21; Maricopa County;548;131552;167996
04013061024;Census Tract 610.24; Maricopa County;717;98681;115507
04013061026;Census Tract 610.26; Maricopa County;1962;92197;107512
04013061027;Census Tract 610.27; Maricopa County;2145;90925;95338
04013061028;Census Tract 610.28; Maricopa County;1117;69299;96716
04013061029;Census Tract 610.29; Maricopa County;1953;82040;94335
04013061031;Census Tract 610.31; Maricopa County;2319;114479;131300
04013061032;Census Tract 610.32; Maricopa County;1977;102330;110026
04013061033;Census Tract 610.33; Maricopa County;2042;73500;89256
04013061034;Census Tract 610.34; Maricopa County;2502;98487;112521
04013061035;Census Tract 610.35; Maricopa County;2178;81481;97151
04013061036;Census Tract 610.36; Maricopa County;1404;148214;157751
04013061037;Census Tract 610.37; Maricopa County;1833;121155;117720
04013061038;Census Tract 610.38; Maricopa County;1423;89427;101717
04013061039;Census Tract 610.39; Maricopa County;1759;129042;135418
04013061040;Census Tract 610.40; Maricopa County;1439;84809;90334
04013061041;Census Tract 610.41; Maricopa County;1521;76547;80417
04013061042;Census Tract 610.42; Maricopa County;934;66897;78114
04013061043;Census Tract 610.43; Maricopa County;761;77331;96404
04013061044;Census Tract 610.44; Maricopa County;2884;105952;119110
04013061045;Census Tract 610.45; Maricopa County;2786;120934;138064
04013061046;Census Tract 610.46; Maricopa County;2152;57500;73799
04013061047;Census Tract 610.47; Maricopa County;1220;133182;152046
04013061048;Census Tract 610.48; Maricopa County;1448;104583;128101
04013061049;Census Tract 610.49; Maricopa County;1795;94234;116176
04013061050;Census Tract 610.50; Maricopa County;1774;96566;99877
04013061051;Census Tract 610.51; Maricopa County;1338;115608;118785
04013061052;Census Tract 610.52; Maricopa County;2792;84204;98254
04013061053;Census Tract 610.53; Maricopa County;2423;58269;86977
04013061054;Census Tract 610.54; Maricopa County;3080;101346;133694
04013061055;Census Tract 610.55; Maricopa County;1829;133297;158946
04013061056;Census Tract 610.56; Maricopa County;1041;143523;149257
04013061057;Census Tract 610.57; Maricopa County;1127;76083;95182
04013061058;Census Tract 610.58; Maricopa County;1322;94000;95309
04013061059;Census Tract 610.59; Maricopa County;1467;107183;127590
04013061060;Census Tract 610.60; Maricopa County;964;81096;103703
04013061061;Census Tract 610.61; Maricopa County;1330;107642;118841
04013061062;Census Tract 610.62; Maricopa County;2272;100223;115392
04013061063;Census Tract 610.63; Maricopa County;597;41484;51579
04013061064;Census Tract 610.64; Maricopa County;987;97004;122969
04013061100;Census Tract 611; Maricopa County;602;59059;67887
04013061200;Census Tract 612; Maricopa County;2179;46801;52313
04013061300;Census Tract 613; Maricopa County;731;64356;82582
04013061401;Census Tract 614.01; Maricopa County;708;46786;54107
04013061402;Census Tract 614.02; Maricopa County;2040;62466;77847
04013071503;Census Tract 715.03; Maricopa County;3036;48167;65285
04013071504;Census Tract 715.04; Maricopa County;2068;56582;65756
04013071505;Census Tract 715.05; Maricopa County;3697;55543;61637
04013071506;Census Tract 715.06; Maricopa County;2362;56613;75360
04013071509;Census Tract 715.09; Maricopa County;2090;87537;105971
04013071510;Census Tract 715.10; Maricopa County;1400;135980;160965
04013071511;Census Tract 715.11; Maricopa County;1454;72407;82270
04013071512;Census Tract 715.12; Maricopa County;2263;87479;105917
04013071513;Census Tract 715.13; Maricopa County;553;100673;122152
04013071514;Census Tract 715.14; Maricopa County;1893;92953;97403
04013071515;Census Tract 715.15; Maricopa County;1905;75264;87511
04013071516;Census Tract 715.16; Maricopa County;2308;58300;72284
04013071517;Census Tract 715.17; Maricopa County;1353;100461;107649
04013071600;Census Tract 716; Maricopa County;1700;43500;54282
04013071701;Census Tract 717.01; Maricopa County;902;76792;85810
04013071702;Census Tract 717.02; Maricopa County;2046;42689;53899
04013071801;Census Tract 718.01; Maricopa County;2940;42031;47646
04013071802;Census Tract 718.02; Maricopa County;2073;42372;54919
04013071903;Census Tract 719.03; Maricopa County;2472;77578;85821
04013071906;Census Tract 719.06; Maricopa County;2221;62480;79604
04013071909;Census Tract 719.09; Maricopa County;1660;55978;76093
04013071910;Census Tract 719.10; Maricopa County;2576;55581;65904
04013071911;Census Tract 719.11; Maricopa County;1145;70787;83118
04013071912;Census Tract 719.12; Maricopa County;1267;51587;54986
04013071913;Census Tract 719.13; Maricopa County;1940;49482;70172
04013071914;Census Tract 719.14; Maricopa County;920;66548;73331
04013071915;Census Tract 719.15; Maricopa County;1506;67250;78180
04013082002;Census Tract 820.02; Maricopa County;2441;81709;75135
04013082007;Census Tract 820.07; Maricopa County;1168;60500;85368
04013082008;Census Tract 820.08; Maricopa County;1584;75982;83948
04013082009;Census Tract 820.09; Maricopa County;1327;67344;79349
04013082010;Census Tract 820.10; Maricopa County;1340;78851;97733
04013082012;Census Tract 820.12; Maricopa County;1934;76419;85547
04013082016;Census Tract 820.16; Maricopa County;925;85195;96494
04013082017;Census Tract 820.17; Maricopa County;1516;77328;106861
04013082018;Census Tract 820.18; Maricopa County;1603;76531;89568
04013082019;Census Tract 820.19; Maricopa County;821;106058;108765
04013082020;Census Tract 820.20; Maricopa County;1546;107969;108351
04013082021;Census Tract 820.21; Maricopa County;815;109698;105595
04013082022;Census Tract 820.22; Maricopa County;1886;58534;74840
04013082023;Census Tract 820.23; Maricopa County;1891;94206;100936
04013082024;Census Tract 820.24; Maricopa County;1712;63750;80282
04013082025;Census Tract 820.25; Maricopa County;1085;99335;107035
04013082026;Census Tract 820.26; Maricopa County;2106;97662;105351
04013082027;Census Tract 820.27; Maricopa County;1585;83698;103658
04013082028;Census Tract 820.28; Maricopa County;1485;61070;75948
04013082204;Census Tract 822.04; Maricopa County;1548;90357;100014
04013082205;Census Tract 822.05; Maricopa County;1800;85651;87700
04013082206;Census Tract 822.06; Maricopa County;1026;90641;105320
04013082207;Census Tract 822.07; Maricopa County;917;98750;99878
04013082208;Census Tract 822.08; Maricopa County;931;70590;81774
04013082209;Census Tract 822.09; Maricopa County;982;49202;61686
04013082210;Census Tract 822.10; Maricopa County;1370;76682;96122
04013082211;Census Tract 822.11; Maricopa County;2214;108774;98071
04013082212;Census Tract 822.12; Maricopa County;1675;94635;103074
04013082213;Census Tract 822.13; Maricopa County;1758;106679;117980
04013083000;Census Tract 830; Maricopa County;2569;47875;56542
04013092305;Census Tract 923.05; Maricopa County;1506;62500;70625
04013092306;Census Tract 923.06; Maricopa County;2051;74357;87833
04013092307;Census Tract 923.07; Maricopa County;2203;64045;83139
04013092308;Census Tract 923.08; Maricopa County;2706;60397;69894
04013092309;Census Tract 923.09; Maricopa County;1811;96875;96898
04013092311;Census Tract 923.11; Maricopa County;1245;30857;38006
04013092312;Census Tract 923.12; Maricopa County;2576;48988;61014
04013092401;Census Tract 924.01; Maricopa County;1728;45278;64393
04013092402;Census Tract 924.02; Maricopa County;1629;40231;51542
04013092500;Census Tract 925; Maricopa County;2006;46614;57976
04013092600;Census Tract 926; Maricopa County;1198;45100;54103
04013092705;Census Tract 927.05; Maricopa County;1550;61585;73491
04013092708;Census Tract 927.08; Maricopa County;744;65976;87951
04013092709;Census Tract 927.09; Maricopa County;1555;80694;95246
04013092710;Census Tract 927.10; Maricopa County;1688;105698;114850
04013092711;Census Tract 927.11; Maricopa County;1160;76548;94818
04013092712;Census Tract 927.12; Maricopa County;1594;75854;89385
04013092713;Census Tract 927.13; Maricopa County;1458;74091;87761
04013092715;Census Tract 927.15; Maricopa County;1327;71185;89674
04013092716;Census Tract 927.16; Maricopa County;1128;72717;80136
04013092717;Census Tract 927.17; Maricopa County;1630;49257;73397
04013092718;Census Tract 927.18; Maricopa County;1283;53417;64872
04013092719;Census Tract 927.19; Maricopa County;1721;70494;75611
04013092720;Census Tract 927.20; Maricopa County;2387;75982;89267
04013092721;Census Tract 927.21; Maricopa County;1072;135208;134741
04013092723;Census Tract 927.23; Maricopa County;1685;78036;84787
04013092724;Census Tract 927.24; Maricopa County;1716;56080;63056
04013092801;Census Tract 928.01; Maricopa County;1699;55102;63220
04013092802;Census Tract 928.02; Maricopa County;1758;43125;46960
04013092900;Census Tract 929; Maricopa County;1114;38833;50927
04013093001;Census Tract 930.01; Maricopa County;2013;46452;57276
04013093002;Census Tract 930.02; Maricopa County;1263;65711;61730
04013093101;Census Tract 931.01; Maricopa County;1620;47083;55956
04013093104;Census Tract 931.04; Maricopa County;1625;46230;49353
04013093105;Census Tract 931.05; Maricopa County;2006;43944;53593
04013093106;Census Tract 931.06; Maricopa County;1065;43692;70544
04013093200;Census Tract 932; Maricopa County;1647;52625;58597
04013103205;Census Tract 1032.05; Maricopa County;884;110000;143917
04013103206;Census Tract 1032.06; Maricopa County;816;144063;187707
04013103207;Census Tract 1032.07; Maricopa County;770;168125;191522
04013103208;Census Tract 1032.08; Maricopa County;1985;70417;86973
04013103209;Census Tract 1032.09; Maricopa County;1980;120227;192540
04013103210;Census Tract 1032.10; Maricopa County;3643;70139;91903
04013103211;Census Tract 1032.11; Maricopa County;1783;117819;129123
04013103212;Census Tract 1032.12; Maricopa County;1530;114565;153928
04013103214;Census Tract 1032.14; Maricopa County;1429;130045;159958
04013103215;Census Tract 1032.15; Maricopa County;1050;136136;168537
04013103216;Census Tract 1032.16; Maricopa County;2400;102143;134213
04013103217;Census Tract 1032.17; Maricopa County;2494;100808;120014
04013103219;Census Tract 1032.19; Maricopa County;1837;99466;165462
04013103220;Census Tract 1032.20; Maricopa County;1328;99167;135078
04013103302;Census Tract 1033.02; Maricopa County;2209;80764;92058
04013103303;Census Tract 1033.03; Maricopa County;1654;82188;96177
04013103304;Census Tract 1033.04; Maricopa County;1611;48944;57277
04013103305;Census Tract 1033.05; Maricopa County;1248;46648;66299
04013103306;Census Tract 1033.06; Maricopa County;1436;40994;58158
04013103400;Census Tract 1034; Maricopa County;1821;68114;95215
04013103501;Census Tract 1035.01; Maricopa County;1214;86765;117302
04013103502;Census Tract 1035.02; Maricopa County;2452;90646;94196
04013103604;Census Tract 1036.04; Maricopa County;1896;79516;103033
04013103605;Census Tract 1036.05; Maricopa County;2382;138611;176715
04013103606;Census Tract 1036.06; Maricopa County;1894;89611;112096
04013103607;Census Tract 1036.07; Maricopa County;1638;96452;134278
04013103608;Census Tract 1036.08; Maricopa County;1682;78125;88337
04013103609;Census Tract 1036.09; Maricopa County;2471;46932;61592
04013103611;Census Tract 1036.11; Maricopa County;2244;116087;153830
04013103612;Census Tract 1036.12; Maricopa County;2665;61052;84110
04013103614;Census Tract 1036.14; Maricopa County;1243;95216;123015
04013103615;Census Tract 1036.15; Maricopa County;1849;43013;53940
04013103701;Census Tract 1037.01; Maricopa County;2388;50887;66054
04013103702;Census Tract 1037.02; Maricopa County;1588;84410;104167
04013103900;Census Tract 1039; Maricopa County;2490;61278;81308
04013104000;Census Tract 1040; Maricopa County;3093;43782;60602
04013104100;Census Tract 1041; Maricopa County;2646;66063;81252
04013104202;Census Tract 1042.02; Maricopa County;1687;91280;125834
04013104203;Census Tract 1042.03; Maricopa County;2354;87266;102727
04013104204;Census Tract 1042.04; Maricopa County;1001;74410;106718
04013104205;Census Tract 1042.05; Maricopa County;2838;45096;59984
04013104206;Census Tract 1042.06; Maricopa County;1302;72299;79088
04013104207;Census Tract 1042.07; Maricopa County;1873;75545;85383
04013104212;Census Tract 1042.12; Maricopa County;2302;73221;90900
04013104214;Census Tract 1042.14; Maricopa County;890;67092;85172
04013104215;Census Tract 1042.15; Maricopa County;1501;76202;98633
04013104216;Census Tract 1042.16; Maricopa County;1827;76146;80198
04013104217;Census Tract 1042.17; Maricopa County;1915;58963;77245
04013104218;Census Tract 1042.18; Maricopa County;1477;77552;81393
04013104219;Census Tract 1042.19; Maricopa County;1105;67264;79620
04013104221;Census Tract 1042.21; Maricopa County;1897;87903;94475
04013104222;Census Tract 1042.22; Maricopa County;2167;84341;105731
04013104223;Census Tract 1042.23; Maricopa County;645;155461;173397
04013104224;Census Tract 1042.24; Maricopa County;2500;74712;101248
04013104225;Census Tract 1042.25; Maricopa County;1296;92632;94543
04013104226;Census Tract 1042.26; Maricopa County;1577;61614;95216
04013104227;Census Tract 1042.27; Maricopa County;812;61304;76533
04013104301;Census Tract 1043.01; Maricopa County;1307;62235;75078
04013104302;Census Tract 1043.02; Maricopa County;2017;39844;49444
04013104401;Census Tract 1044.01; Maricopa County;2308;35938;46490
04013104402;Census Tract 1044.02; Maricopa County;1200;57972;62864
04013104501;Census Tract 1045.01; Maricopa County;1487;42325;52685
04013104502;Census Tract 1045.02; Maricopa County;1798;55000;58337
04013104600;Census Tract 1046; Maricopa County;1712;53264;84813
04013104701;Census Tract 1047.01; Maricopa County;1522;65783;63583
04013104702;Census Tract 1047.02; Maricopa County;1861;40431;63179
04013104801;Census Tract 1048.01; Maricopa County;1514;126094;145261
04013104802;Census Tract 1048.02; Maricopa County;2518;69200;95126
04013104900;Census Tract 1049; Maricopa County;1624;100688;119021
04013105002;Census Tract 1050.02; Maricopa County;1139;202697;315344
04013105003;Census Tract 1050.03; Maricopa County;1433;250,000+;404106
04013105004;Census Tract 1050.04; Maricopa County;1378;221310;376231
04013105101;Census Tract 1051.01; Maricopa County;1657;174844;240509
04013105102;Census Tract 1051.02; Maricopa County;2525;103979;174433
04013105103;Census Tract 1051.03; Maricopa County;1244;222000;420322
04013105200;Census Tract 1052; Maricopa County;2931;77754;90247
04013105300;Census Tract 1053; Maricopa County;2146;76096;102770
04013105400;Census Tract 1054; Maricopa County;1512;127750;157686
04013105501;Census Tract 1055.01; Maricopa County;997;58015;70052
04013105502;Census Tract 1055.02; Maricopa County;883;47691;54087
04013105503;Census Tract 1055.03; Maricopa County;2244;43731;48879
04013105601;Census Tract 1056.01; Maricopa County;1178;64375;84229
04013105602;Census Tract 1056.02; Maricopa County;2259;46625;54226
04013105701;Census Tract 1057.01; Maricopa County;1209;62807;78868
04013105702;Census Tract 1057.02; Maricopa County;1279;73036;83072
04013105800;Census Tract 1058; Maricopa County;2137;77337;91922
04013105900;Census Tract 1059; Maricopa County;2094;57037;75473
04013106001;Census Tract 1060.01; Maricopa County;544;41813;52521
04013106002;Census Tract 1060.02; Maricopa County;1441;43974;53111
04013106003;Census Tract 1060.03; Maricopa County;1302;58393;72548
04013106100;Census Tract 1061; Maricopa County;2597;79858;94997
04013106200;Census Tract 1062; Maricopa County;1227;199475;252545
04013106300;Census Tract 1063; Maricopa County;2785;105571;128525
04013106400;Census Tract 1064; Maricopa County;1354;85438;126228
04013106501;Census Tract 1065.01; Maricopa County;1472;77071;124707
04013106502;Census Tract 1065.02; Maricopa County;2026;64111;93735
04013106600;Census Tract 1066; Maricopa County;1626;110811;172863
04013106701;Census Tract 1067.01; Maricopa County;2175;41858;57307
04013106702;Census Tract 1067.02; Maricopa County;601;60787;86808
04013106703;Census Tract 1067.03; Maricopa County;1020;98125;127974
04013106801;Census Tract 1068.01; Maricopa County;1765;33402;59458
04013106802;Census Tract 1068.02; Maricopa County;1312;72763;88366
04013106900;Census Tract 1069; Maricopa County;2298;73250;83163
04013107001;Census Tract 1070.01; Maricopa County;1507;52412;67820
04013107002;Census Tract 1070.02; Maricopa County;1135;64704;74166
04013107101;Census Tract 1071.01; Maricopa County;1308;82533;88299
04013107102;Census Tract 1071.02; Maricopa County;1677;51851;70100
04013107201;Census Tract 1072.01; Maricopa County;245;-;31796
04013107202;Census Tract 1072.02; Maricopa County;1394;62230;74701
04013107300;Census Tract 1073; Maricopa County;2258;47986;69207
04013107401;Census Tract 1074.01; Maricopa County;1135;74625;109644
04013107402;Census Tract 1074.02; Maricopa County;498;40676;50722
04013107403;Census Tract 1074.03; Maricopa County;930;-;54097
04013107404;Census Tract 1074.04; Maricopa County;517;19556;35759
04013107500;Census Tract 1075; Maricopa County;1641;114719;152852
04013107601;Census Tract 1076.01; Maricopa County;1882;47763;77990
04013107602;Census Tract 1076.02; Maricopa County;1294;99265;144888
04013107700;Census Tract 1077; Maricopa County;2156;88684;175755
04013107800;Census Tract 1078; Maricopa County;1551;111576;193998
04013107900;Census Tract 1079; Maricopa County;1645;104671;237109
04013108000;Census Tract 1080; Maricopa County;1010;231667;394807
04013108100;Census Tract 1081; Maricopa County;1082;96601;195719
04013108200;Census Tract 1082; Maricopa County;1595;95781;195551
04013108301;Census Tract 1083.01; Maricopa County;1757;136020;198254
04013108302;Census Tract 1083.02; Maricopa County;1579;86151;133202
04013108400;Census Tract 1084; Maricopa County;3214;81000;126738
04013108501;Census Tract 1085.01; Maricopa County;1165;71085;83165
04013108502;Census Tract 1085.02; Maricopa County;2078;113205;140292
04013108601;Census Tract 1086.01; Maricopa County;1265;51164;68975
04013108602;Census Tract 1086.02; Maricopa County;3417;57021;70346
04013108802;Census Tract 1088.02; Maricopa County;1232;61667;89911
04013108901;Census Tract 1089.01; Maricopa County;1106;69167;118940
04013108902;Census Tract 1089.02; Maricopa County;2355;54429;68769
04013109001;Census Tract 1090.01; Maricopa County;1665;45662;59351
04013109002;Census Tract 1090.02; Maricopa County;1564;45288;50628
04013109003;Census Tract 1090.03; Maricopa County;1987;43228;45861
04013109101;Census Tract 1091.01; Maricopa County;971;53781;73629
04013109102;Census Tract 1091.02; Maricopa County;1880;63322;59198
04013109200;Census Tract 1092; Maricopa County;1584;42045;63222
04013109300;Census Tract 1093; Maricopa County;1145;78276;90034
04013109401;Census Tract 1094.01; Maricopa County;1230;38190;51252
04013109402;Census Tract 1094.02; Maricopa County;1247;62044;77685
04013109500;Census Tract 1095; Maricopa County;1468;78182;103997
04013109601;Census Tract 1096.01; Maricopa County;1356;47621;57274
04013109602;Census Tract 1096.02; Maricopa County;2087;58079;79567
04013109603;Census Tract 1096.03; Maricopa County;1148;74615;84634
04013109604;Census Tract 1096.04; Maricopa County;1125;69766;81818
04013109702;Census Tract 1097.02; Maricopa County;1413;59067;72384
04013109703;Census Tract 1097.03; Maricopa County;1006;52042;58666
04013109704;Census Tract 1097.04; Maricopa County;634;47381;62338
04013109705;Census Tract 1097.05; Maricopa County;509;78618;100088
04013109706;Census Tract 1097.06; Maricopa County;906;53404;63936
04013109707;Census Tract 1097.07; Maricopa County;1615;41687;50537
04013109801;Census Tract 1098.01; Maricopa County;1318;45938;58618
04013109802;Census Tract 1098.02; Maricopa County;1195;73447;77140
04013109900;Census Tract 1099; Maricopa County;1935;61016;72369
04013110001;Census Tract 1100.01; Maricopa County;1091;76426;75708
04013110002;Census Tract 1100.02; Maricopa County;1391;62385;74137
04013110100;Census Tract 1101; Maricopa County;1802;53750;62323
04013110400;Census Tract 1104; Maricopa County;2237;56723;91137
04013110501;Census Tract 1105.01; Maricopa County;2114;51977;60138
04013110502;Census Tract 1105.02; Maricopa County;2078;67303;95489
04013110600;Census Tract 1106; Maricopa County;2189;66228;81890
04013110701;Census Tract 1107.01; Maricopa County;995;59111;71081
04013110702;Census Tract 1107.02; Maricopa County;1694;63611;93733
04013110801;Census Tract 1108.01; Maricopa County;2269;61339;103715
04013110802;Census Tract 1108.02; Maricopa County;1141;71827;90634
04013110901;Census Tract 1109.01; Maricopa County;1733;53794;82046
04013110902;Census Tract 1109.02; Maricopa County;1881;74864;105998
04013111000;Census Tract 1110; Maricopa County;1974;100575;131969
04013111100;Census Tract 1111; Maricopa County;1903;113217;147618
04013111201;Census Tract 1112.01; Maricopa County;2647;50215;84644
04013111202;Census Tract 1112.02; Maricopa County;879;67744;62541
04013111203;Census Tract 1112.03; Maricopa County;1094;50532;58921
04013111204;Census Tract 1112.04; Maricopa County;1691;81553;92365
04013111300;Census Tract 1113; Maricopa County;2531;70976;86128
04013111401;Census Tract 1114.01; Maricopa County;1281;69970;80591
04013111402;Census Tract 1114.02; Maricopa County;1426;47619;72957
04013111501;Census Tract 1115.01; Maricopa County;748;40682;64348
04013111502;Census Tract 1115.02; Maricopa County;2292;52227;61169
04013111601;Census Tract 1116.01; Maricopa County;1005;65600;75555
04013111602;Census Tract 1116.02; Maricopa County;1762;54125;59142
04013111700;Census Tract 1117; Maricopa County;2394;88542;100023
04013111800;Census Tract 1118; Maricopa County;2470;89224;136457
04013111900;Census Tract 1119; Maricopa County;1132;122155;148251
04013112100;Census Tract 1121; Maricopa County;1052;54792;71154
04013112201;Census Tract 1122.01; Maricopa County;1365;55677;78547
04013112202;Census Tract 1122.02; Maricopa County;1536;32303;64890
04013112301;Census Tract 1123.01; Maricopa County;2128;46167;75036
04013112302;Census Tract 1123.02; Maricopa County;2076;52500;59368
04013112401;Census Tract 1124.01; Maricopa County;1783;53384;64264
04013112402;Census Tract 1124.02; Maricopa County;1376;77500;75331
04013112502;Census Tract 1125.02; Maricopa County;1403;69413;82024
04013112504;Census Tract 1125.04; Maricopa County;1184;57869;71299
04013112507;Census Tract 1125.07; Maricopa County;1083;39929;57170
04013112508;Census Tract 1125.08; Maricopa County;736;61778;62221
04013112510;Census Tract 1125.10; Maricopa County;1190;89073;106992
04013112512;Census Tract 1125.12; Maricopa County;207;55750;69484
04013112514;Census Tract 1125.14; Maricopa County;1461;86343;90897
04013112515;Census Tract 1125.15; Maricopa County;1310;64223;102600
04013112516;Census Tract 1125.16; Maricopa County;1294;59968;81711
04013112517;Census Tract 1125.17; Maricopa County;1461;86146;92969
04013112518;Census Tract 1125.18; Maricopa County;1259;106157;117939
04013112519;Census Tract 1125.19; Maricopa County;1166;45135;49492
04013112520;Census Tract 1125.20; Maricopa County;1167;75697;72122
04013112521;Census Tract 1125.21; Maricopa County;1281;37660;43369
04013112522;Census Tract 1125.22; Maricopa County;1651;60967;68357
04013112523;Census Tract 1125.23; Maricopa County;1497;53808;74814
04013112524;Census Tract 1125.24; Maricopa County;2028;43907;81049
04013112601;Census Tract 1126.01; Maricopa County;1191;29353;46072
04013112602;Census Tract 1126.02; Maricopa County;2169;43482;57753
04013112700;Census Tract 1127; Maricopa County;2024;51463;63937
04013112900;Census Tract 1129; Maricopa County;2042;52045;68466
04013113000;Census Tract 1130; Maricopa County;2154;67727;108373
04013113100;Census Tract 1131; Maricopa County;2696;33438;55347
04013113201;Census Tract 1132.01; Maricopa County;754;58714;84502
04013113202;Census Tract 1132.02; Maricopa County;777;45580;68914
04013113204;Census Tract 1132.04; Maricopa County;1244;50893;58731
04013113301;Census Tract 1133.01; Maricopa County;1241;23908;37086
04013113502;Census Tract 1135.02; Maricopa County;767;46100;54347
04013113503;Census Tract 1135.03; Maricopa County;1457;54741;59835
04013113601;Census Tract 1136.01; Maricopa County;1629;52813;65928
04013113602;Census Tract 1136.02; Maricopa County;1443;40190;64874
04013113701;Census Tract 1137.01; Maricopa County;2460;48026;58670
04013113702;Census Tract 1137.02; Maricopa County;748;68611;85911
04013113800;Census Tract 1138; Maricopa County;1367;69435;104427
04013113900;Census Tract 1139; Maricopa County;614;22143;27853
04013114000;Census Tract 1140; Maricopa County;1201;37708;67069
04013114100;Census Tract 1141; Maricopa County;866;70663;103093
04013114200;Census Tract 1142; Maricopa County;383;28807;56457
04013114301;Census Tract 1143.01; Maricopa County;251;34514;45414
04013114302;Census Tract 1143.02; Maricopa County;1032;30194;35154
04013114401;Census Tract 1144.01; Maricopa County;540;43824;64736
04013114402;Census Tract 1144.02; Maricopa County;558;54881;57080
04013114500;Census Tract 1145; Maricopa County;1389;43701;63226
04013114600;Census Tract 1146; Maricopa County;415;37009;53160
04013114704;Census Tract 1147.04; Maricopa County;397;27450;36879
04013114705;Census Tract 1147.05; Maricopa County;0;-;-
04013114800;Census Tract 1148; Maricopa County;803;53563;59407
04013114900;Census Tract 1149; Maricopa County;1240;33875;35981
04013115200;Census Tract 1152; Maricopa County;911;63151;65988
04013115300;Census Tract 1153; Maricopa County;1024;35153;44025
04013115400;Census Tract 1154; Maricopa County;568;47222;54101
04013115500;Census Tract 1155; Maricopa County;1100;43059;51023
04013115600;Census Tract 1156; Maricopa County;1138;57824;68630
04013115700;Census Tract 1157; Maricopa County;1976;75864;105293
04013115801;Census Tract 1158.01; Maricopa County;1356;40071;52524
