GEOID;tract;county;hh_count;median_hh_inc;mean_hh_inc
04013816900;Census Tract 8169; Maricopa County;2529;119650;122644
04013817000;Census Tract 8170; Maricopa County;1134;108015;145686
04013817100;Census Tract 8171; Maricopa County;3328;82083;94111
04013817200;Census Tract 8172; Maricopa County;2207;107899;132555
04013817300;Census Tract 8173; Maricopa County;3157;62256;85485
04013817400;Census Tract 8174; Maricopa County;1813;42348;66031
04013817500;Census Tract 8175; Maricopa County;1699;51603;63784
04013817600;Census Tract 8176; Maricopa County;889;96199;112158
04013940700;Census Tract 9407; Maricopa County;35;44750;61340
04013941000;Census Tract 9410; Maricopa County;759;36641;46750
04013941100;Census Tract 9411; Maricopa County;10;-;N
04013941200;Census Tract 9412; Maricopa County;314;51875;54336
04013941300;Census Tract 9413; Maricopa County;2386;35933;51052
04013980100;Census Tract 9801; Maricopa County;0;-;-
04013980400;Census Tract 9804; Maricopa County;0;-;-
04013980500;Census Tract 9805; Maricopa County;0;-;-
04013980600;Census Tract 9806; Maricopa County;1289;136875;136027
04013980700;Census Tract 9807; Maricopa County;0;-;-
04019000100;Census Tract 1; Pima County;593;35804;41982
04019000200;Census Tract 2; Pima County;2277;31734;41287
04019000300;Census Tract 3; Pima County;719;31369;48672
04019000400;Census Tract 4; Pima County;1636;31284;50448
04019000500;Census Tract 5; Pima County;1516;25235;36445
04019000600;Census Tract 6; Pima County;2045;55481;81903
04019000700;Census Tract 7; Pima County;2225;45528;73132
04019000800;Census Tract 8; Pima County;817;43074;64682
04019000900;Census Tract 9; Pima County;1328;35603;50492
04019001000;Census Tract 10; Pima County;373;47026;77504
04019001100;Census Tract 11; Pima County;1003;33431;42103
04019001200;Census Tract 12; Pima County;1282;39643;42582
04019001302;Census Tract 13.02; Pima County;877;14776;25941
04019001303;Census Tract 13.03; Pima County;1306;22279;34464
04019001304;Census Tract 13.04; Pima County;2393;25417;35772
04019001400;Census Tract 14; Pima County;2498;29808;36688
04019001500;Census Tract 15; Pima County;1971;33684;50360
04019001600;Census Tract 16; Pima County;1557;64154;80233
04019001700;Census Tract 17; Pima County;1492;42826;66837
04019001801;Census Tract 18.01; Pima County;2306;27734;46952
04019001802;Census Tract 18.02; Pima County;1222;34394;43603
04019001900;Census Tract 19; Pima County;1722;60523;87492
04019002000;Census Tract 20; Pima County;2518;40972;52644
04019002100;Census Tract 21; Pima County;1813;43031;51414
04019002201;Census Tract 22.01; Pima County;1240;36500;46122
04019002202;Census Tract 22.02; Pima County;1101;30981;42232
04019002300;Census Tract 23; Pima County;1840;24967;35885
04019002400;Census Tract 24; Pima County;1889;25893;35209
04019002501;Census Tract 25.01; Pima County;1733;22848;46088
04019002503;Census Tract 25.03; Pima County;1478;37012;48724
04019002504;Census Tract 25.04; Pima County;2148;39111;53499
04019002505;Census Tract 25.05; Pima County;2319;42759;48354
04019002506;Census Tract 25.06; Pima County;2639;38617;48395
04019002602;Census Tract 26.02; Pima County;2324;27340;45073
04019002603;Census Tract 26.03; Pima County;1262;24308;31380
04019002604;Census Tract 26.04; Pima County;1682;21272;30105
04019002702;Census Tract 27.02; Pima County;2315;44480;60503
04019002703;Census Tract 27.03; Pima County;1898;38588;50070
04019002704;Census Tract 27.04; Pima County;1064;42672;48545
04019002801;Census Tract 28.01; Pima County;985;22311;30025
04019002802;Census Tract 28.02; Pima County;1966;34757;42455
04019002803;Census Tract 28.03; Pima County;1090;39655;46958
04019002901;Census Tract 29.01; Pima County;2999;37999;49228
04019002904;Census Tract 29.04; Pima County;1712;43796;62643
04019002905;Census Tract 29.05; Pima County;1872;41985;60629
04019002906;Census Tract 29.06; Pima County;1408;64167;79573
04019003002;Census Tract 30.02; Pima County;2017;39406;48616
04019003003;Census Tract 30.03; Pima County;2208;33164;51406
04019003004;Census Tract 30.04; Pima County;802;49226;66060
04019003101;Census Tract 31.01; Pima County;2965;27243;42703
04019003102;Census Tract 31.02; Pima County;1813;25717;43096
04019003200;Census Tract 32; Pima County;2684;46447;59633
04019003302;Census Tract 33.02; Pima County;1597;53787;73160
04019003303;Census Tract 33.03; Pima County;1788;42727;55307
04019003304;Census Tract 33.04; Pima County;1701;40071;58858
04019003400;Census Tract 34; Pima County;2223;55061;65773
04019003501;Census Tract 35.01; Pima County;2737;31854;39180
04019003502;Census Tract 35.02; Pima County;1794;32656;46051
04019003503;Census Tract 35.03; Pima County;1575;38598;46626
04019003504;Census Tract 35.04; Pima County;1042;53194;54147
04019003600;Census Tract 36; Pima County;1549;47971;58591
04019003702;Census Tract 37.02; Pima County;2187;26700;35057
04019003704;Census Tract 37.04; Pima County;1592;33663;49364
04019003705;Census Tract 37.05; Pima County;1999;35435;46639
04019003706;Census Tract 37.06; Pima County;2046;34113;49811
04019003707;Census Tract 37.07; Pima County;1114;31898;41953
04019003801;Census Tract 38.01; Pima County;1170;27140;35915
04019003802;Census Tract 38.02; Pima County;1782;33777;43202
04019003901;Census Tract 39.01; Pima County;599;45231;48289
04019003902;Census Tract 39.02; Pima County;903;38322;56666
04019003903;Census Tract 39.03; Pima County;947;51763;52877
04019004008;Census Tract 40.08; Pima County;1827;50368;62220
04019004010;Census Tract 40.10; Pima County;1364;45357;53820
04019004011;Census Tract 40.11; Pima County;3103;46959;60824
04019004022;Census Tract 40.22; Pima County;2718;63293;72611
04019004025;Census Tract 40.25; Pima County;2850;85682;122859
04019004026;Census Tract 40.26; Pima County;2251;80522;102501
04019004029;Census Tract 40.29; Pima County;1661;58613;57826
04019004030;Census Tract 40.30; Pima County;679;124750;220273
04019004031;Census Tract 40.31; Pima County;1880;65640;77900
04019004032;Census Tract 40.32; Pima County;1874;44577;58985
04019004033;Census Tract 40.33; Pima County;1723;39925;55513
04019004034;Census Tract 40.34; Pima County;1354;40781;48814
04019004035;Census Tract 40.35; Pima County;1734;44890;57060
04019004036;Census Tract 40.36; Pima County;1108;55546;61790
04019004037;Census Tract 40.37; Pima County;1121;52545;65335
04019004038;Census Tract 40.38; Pima County;1097;57434;57976
04019004039;Census Tract 40.39; Pima County;1630;33731;39656
04019004042;Census Tract 40.42; Pima County;2303;67234;84931
04019004043;Census Tract 40.43; Pima County;1579;89306;101576
04019004044;Census Tract 40.44; Pima County;1564;93988;114913
04019004046;Census Tract 40.46; Pima County;2075;40515;73560
04019004047;Census Tract 40.47; Pima County;1146;77583;89884
04019004048;Census Tract 40.48; Pima County;1862;56985;66930
04019004049;Census Tract 40.49; Pima County;1297;48125;71030
04019004050;Census Tract 40.50; Pima County;770;91458;114170
04019004051;Census Tract 40.51; Pima County;1966;114573;140335
04019004052;Census Tract 40.52; Pima County;859;86875;120645
04019004053;Census Tract 40.53; Pima County;1277;76343;93808
04019004054;Census Tract 40.54; Pima County;652;87054;111907
04019004055;Census Tract 40.55; Pima County;1473;58750;102928
04019004056;Census Tract 40.56; Pima County;810;60577;87654
04019004057;Census Tract 40.57; Pima County;1785;65481;93060
04019004058;Census Tract 40.58; Pima County;1815;57326;63814
04019004061;Census Tract 40.61; Pima County;1851;88832;106918
04019004062;Census Tract 40.62; Pima County;2090;94261;96980
04019004063;Census Tract 40.63; Pima County;2259;89890;104451
04019004064;Census Tract 40.64; Pima County;3388;99597;112628
04019004065;Census Tract 40.65; Pima County;1292;88409;96826
04019004066;Census Tract 40.66; Pima County;1018;81682;90603
04019004067;Census Tract 40.67; Pima County;1429;51917;68122
04019004068;Census Tract 40.68; Pima County;2187;50137;67568
04019004069;Census Tract 40.69; Pima County;1688;41441;48521
04019004070;Census Tract 40.70; Pima County;1463;32289;44759
04019004071;Census Tract 40.71; Pima County;2378;36818;43963
04019004072;Census Tract 40.72; Pima County;1113;40772;46836
04019004073;Census Tract 40.73; Pima County;1695;80694;87907
04019004074;Census Tract 40.74; Pima County;672;88654;91175
04019004107;Census Tract 41.07; Pima County;3920;94643;100557
04019004109;Census Tract 41.09; Pima County;1993;70461;93422
04019004110;Census Tract 41.10; Pima County;1021;60453;58162
04019004112;Census Tract 41.12; Pima County;959;46397;52418
04019004113;Census Tract 41.13; Pima County;0;-;-
04019004114;Census Tract 41.14; Pima County;1417;43227;50945
04019004115;Census Tract 41.15; Pima County;2270;35252;42623
04019004116;Census Tract 41.16; Pima County;737;41068;45756
04019004117;Census Tract 41.17; Pima County;1883;37457;47104
04019004118;Census Tract 41.18; Pima County;1588;55505;64828
04019004119;Census Tract 41.19; Pima County;3645;80731;95549
04019004120;Census Tract 41.20; Pima County;400;62625;93092
04019004121;Census Tract 41.21; Pima County;2126;69937;81045
04019004122;Census Tract 41.22; Pima County;1271;37644;48539
04019004125;Census Tract 41.25; Pima County;2723;63826;83976
04019004307;Census Tract 43.07; Pima County;1902;39810;54288
04019004310;Census Tract 43.10; Pima County;833;57396;69174
04019004311;Census Tract 43.11; Pima County;1567;71592;78377
04019004312;Census Tract 43.12; Pima County;2127;56182;74386
04019004313;Census Tract 43.13; Pima County;1765;48236;59816
04019004316;Census Tract 43.16; Pima County;1277;44178;55073
04019004317;Census Tract 43.17; Pima County;1635;43662;57758
04019004320;Census Tract 43.20; Pima County;849;35660;56097
04019004321;Census Tract 43.21; Pima County;1487;58520;61221
04019004322;Census Tract 43.22; Pima County;1989;56926;68542
04019004323;Census Tract 43.23; Pima County;1038;88300;104588
04019004324;Census Tract 43.24; Pima County;1717;51219;69573
04019004325;Census Tract 43.25; Pima County;897;73125;99410
04019004326;Census Tract 43.26; Pima County;1171;60107;67123
04019004327;Census Tract 43.27; Pima County;1981;54260;78329
04019004328;Census Tract 43.28; Pima County;1987;55969;75206
04019004329;Census Tract 43.29; Pima County;3548;89397;95190
04019004330;Census Tract 43.30; Pima County;1085;50550;62112
04019004331;Census Tract 43.31; Pima County;2365;47093;58359
04019004332;Census Tract 43.32; Pima County;840;54821;62171
04019004333;Census Tract 43.33; Pima County;1289;60760;70818
04019004334;Census Tract 43.34; Pima County;3526;64167;73477
04019004404;Census Tract 44.04; Pima County;1703;43036;59455
04019004407;Census Tract 44.07; Pima County;2191;36718;42662
04019004411;Census Tract 44.11; Pima County;3157;64467;88378
04019004412;Census Tract 44.12; Pima County;1376;63649;76872
04019004413;Census Tract 44.13; Pima County;1323;83989;82967
04019004414;Census Tract 44.14; Pima County;1305;51696;63771
04019004415;Census Tract 44.15; Pima County;755;53304;63618
04019004418;Census Tract 44.18; Pima County;1361;91935;112773
04019004419;Census Tract 44.19; Pima County;2341;48750;56405
04019004421;Census Tract 44.21; Pima County;2715;53772;67273
04019004422;Census Tract 44.22; Pima County;2186;70335;89037
04019004423;Census Tract 44.23; Pima County;1778;55000;69500
04019004424;Census Tract 44.24; Pima County;1542;38929;53869
04019004425;Census Tract 44.25; Pima County;2269;54112;61737
04019004426;Census Tract 44.26; Pima County;1019;61771;76571
04019004427;Census Tract 44.27; Pima County;3806;87624;96493
04019004428;Census Tract 44.28; Pima County;1355;100179;127616
04019004429;Census Tract 44.29; Pima County;2629;103062;111292
04019004430;Census Tract 44.30; Pima County;743;60216;69774
04019004431;Census Tract 44.31; Pima County;1546;86563;94480
04019004504;Census Tract 45.04; Pima County;2902;28314;44791
04019004505;Census Tract 45.05; Pima County;1730;31458;39064
04019004506;Census Tract 45.06; Pima County;1810;32614;51403
04019004508;Census Tract 45.08; Pima County;2100;35663;53735
04019004510;Census Tract 45.10; Pima County;1609;29940;32380
04019004511;Census Tract 45.11; Pima County;2034;40893;47165
04019004512;Census Tract 45.12; Pima County;1670;39167;48328
04019004513;Census Tract 45.13; Pima County;1157;40839;68353
04019004610;Census Tract 46.10; Pima County;2630;69643;72473
04019004613;Census Tract 46.13; Pima County;1792;44348;55933
04019004614;Census Tract 46.14; Pima County;1300;75694;98612
04019004615;Census Tract 46.15; Pima County;1195;83681;102107
04019004616;Census Tract 46.16; Pima County;1851;55731;78758
04019004617;Census Tract 46.17; Pima County;1442;45061;61855
04019004618;Census Tract 46.18; Pima County;1547;49160;65055
04019004619;Census Tract 46.19; Pima County;1521;74539;102328
04019004620;Census Tract 46.20; Pima County;844;48140;68024
04019004621;Census Tract 46.21; Pima County;1083;55024;72234
04019004622;Census Tract 46.22; Pima County;1437;52818;79104
04019004623;Census Tract 46.23; Pima County;2656;77652;93194
04019004624;Census Tract 46.24; Pima County;2297;70043;77260
04019004625;Census Tract 46.25; Pima County;1007;57832;70385
04019004626;Census Tract 46.26; Pima County;1821;41563;47181
04019004627;Census Tract 46.27; Pima County;1039;48892;61856
04019004628;Census Tract 46.28; Pima County;560;82125;98453
04019004630;Census Tract 46.30; Pima County;888;62750;85712
04019004631;Census Tract 46.31; Pima County;1400;77755;78587
04019004632;Census Tract 46.32; Pima County;939;88566;111090
04019004633;Census Tract 46.33; Pima County;1092;77667;87662
04019004634;Census Tract 46.34; Pima County;541;101938;123199
04019004635;Census Tract 46.35; Pima County;2332;92269;112523
04019004636;Census Tract 46.36; Pima County;2806;94621;118139
04019004638;Census Tract 46.38; Pima County;5148;89662;105215
04019004639;Census Tract 46.39; Pima County;1534;102125;114294
04019004640;Census Tract 46.40; Pima County;2191;103068;129184
04019004641;Census Tract 46.41; Pima County;1464;100625;121964
04019004642;Census Tract 46.42; Pima County;1851;101736;131905
04019004643;Census Tract 46.43; Pima County;2251;68326;83800
04019004644;Census Tract 46.44; Pima County;953;71181;81391
04019004645;Census Tract 46.45; Pima County;1852;70547;78586
04019004646;Census Tract 46.46; Pima County;1844;76644;90492
04019004647;Census Tract 46.47; Pima County;1522;70167;82351
04019004710;Census Tract 47.10; Pima County;2181;43464;63660
04019004711;Census Tract 47.11; Pima County;2095;106473;135983
04019004712;Census Tract 47.12; Pima County;1512;88958;153827
04019004713;Census Tract 47.13; Pima County;1715;101055;154531
04019004714;Census Tract 47.14; Pima County;2394;101523;166266
04019004715;Census Tract 47.15; Pima County;1821;51442;65676
04019004716;Census Tract 47.16; Pima County;3049;62949;86013
04019004717;Census Tract 47.17; Pima County;958;97167;159693
04019004718;Census Tract 47.18; Pima County;967;82644;117235
04019004719;Census Tract 47.19; Pima County;2377;98971;160823
04019004720;Census Tract 47.20; Pima County;644;96019;133980
04019004721;Census Tract 47.21; Pima County;1980;59257;99066
04019004722;Census Tract 47.22; Pima County;1187;97663;126383
04019004723;Census Tract 47.23; Pima County;2354;83654;117747
04019004724;Census Tract 47.24; Pima County;1081;101328;142408
04019004725;Census Tract 47.25; Pima County;1711;40801;71771
04019004726;Census Tract 47.26; Pima County;1751;115197;186300
04019005200;Census Tract 52; Pima County;1309;36846;45441
04019005300;Census Tract 53; Pima County;1538;95610;118392
04019940600;Census Tract 9406; Pima County;299;27546;35783
04019940700;Census Tract 9407; Pima County;382;23261;34485
04019940800;Census Tract 9408; Pima County;1203;26597;41873
04019940900;Census Tract 9409; Pima County;700;38864;43077
04019941000;Census Tract 9410; Pima County;944;35700;45221
04021000201;Census Tract 2.01; Pinal County;2578;69926;78723
04021000204;Census Tract 2.04; Pinal County;3575;79126;93815
04021000205;Census Tract 2.05; Pinal County;5054;71833;83167
04021000206;Census Tract 2.06; Pinal County;2168;72601;93326
04021000207;Census Tract 2.07; Pinal County;3773;65058;74655
04021000208;Census Tract 2.08; Pinal County;803;54358;86929
04021000209;Census Tract 2.09; Pinal County;3829;66714;79048
04021000210;Census Tract 2.10; Pinal County;2808;70590;73101
04021000211;Census Tract 2.11; Pinal County;1445;65850;70244
04021000212;Census Tract 2.12; Pinal County;2154;55417;63804
04021000213;Census Tract 2.13; Pinal County;4364;63768;71917
04021000214;Census Tract 2.14; Pinal County;3476;71599;78544
04021000215;Census Tract 2.15; Pinal County;798;75577;96689
04021000307;Census Tract 3.07; Pinal County;1126;57692;79325
04021000308;Census Tract 3.08; Pinal County;2433;33441;40373
04021000309;Census Tract 3.09; Pinal County;1590;42312;63415
04021000310;Census Tract 3.10; Pinal County;1455;45250;57807
04021000311;Census Tract 3.11; Pinal County;1388;80903;93071
04021000312;Census Tract 3.12; Pinal County;1741;42484;53157
04021000313;Census Tract 3.13; Pinal County;2220;39980;46774
04021000314;Census Tract 3.14; Pinal County;2504;59485;74014
04021000315;Census Tract 3.15; Pinal County;2113;51556;62674
04021000316;Census Tract 3.16; Pinal County;3845;79195;115158
04021000317;Census Tract 3.17; Pinal County;1378;49414;64615
04021000318;Census Tract 3.18; Pinal County;3653;48759;57941
04021000319;Census Tract 3.19; Pinal County;904;50208;53174
04021000400;Census Tract 4; Pinal County;1319;33399;46986
04021000603;Census Tract 6.03; Pinal County;3073;82176;93692
04021000604;Census Tract 6.04; Pinal County;2596;79315;92918
04021000700;Census Tract 7; Pinal County;1355;42543;47530
04021000801;Census Tract 8.01; Pinal County;4869;57598;70509
04021000802;Census Tract 8.02; Pinal County;2154;60543;74265
04021000803;Census Tract 8.03; Pinal County;372;50250;58158
04021000901;Census Tract 9.01; Pinal County;457;36607;47460
04021000902;Census Tract 9.02; Pinal County;979;41563;53176
04021001000;Census Tract 10; Pinal County;1272;37930;43182
04021001100;Census Tract 11; Pinal County;2113;57894;70233
04021001200;Census Tract 12; Pinal County;1583;51476;66406
04021001301;Census Tract 13.01; Pinal County;2553;50434;57843
04021001303;Census Tract 13.03; Pinal County;546;87917;101730
04021001304;Census Tract 13.04; Pinal County;2884;72739;79650
04021001305;Census Tract 13.05; Pinal County;2154;56165;64377
04021001306;Census Tract 13.06; Pinal County;1903;41424;61337
04021001403;Census Tract 14.03; Pinal County;1733;43601;53660
04021001404;Census Tract 14.04; Pinal County;1373;71458;95205
04021001405;Census Tract 14.05; Pinal County;1863;52299;63967
04021001406;Census Tract 14.06; Pinal County;1549;35134;55402
04021001407;Census Tract 14.07; Pinal County;872;49038;53346
04021001408;Census Tract 14.08; Pinal County;1201;63839;80995
04021001500;Census Tract 15; Pinal County;1278;30599;55224
04021001600;Census Tract 16; Pinal County;2010;53993;64680
04021001701;Census Tract 17.01; Pinal County;358;45536;57446
04021001702;Census Tract 17.02; Pinal County;704;81300;99668
04021001703;Census Tract 17.03; Pinal County;662;57604;64242
04021001704;Census Tract 17.04; Pinal County;2029;67917;76803
04021001705;Census Tract 17.05; Pinal County;2211;78984;88841
04021001706;Census Tract 17.06; Pinal County;1436;82614;93648
04021001707;Census Tract 17.07; Pinal County;1422;75556;85121
04021001708;Census Tract 17.08; Pinal County;2303;75506;84554
04021001709;Census Tract 17.09; Pinal County;1700;67264;78904
04021001710;Census Tract 17.10; Pinal County;1516;73712;79642
04021001711;Census Tract 17.11; Pinal County;1004;73300;80930
04021001900;Census Tract 19; Pinal County;818;35313;51039
04021002001;Census Tract 20.01; Pinal County;1487;60020;69868
04021002002;Census Tract 20.02; Pinal County;262;62750;67126
04021002003;Census Tract 20.03; Pinal County;1163;26801;41799
04021002101;Census Tract 21.01; Pinal County;3289;37767;50925
04021002102;Census Tract 21.02; Pinal County;419;38523;49712
04021002103;Census Tract 21.03; Pinal County;2476;56434;65090
04021002200;Census Tract 22; Pinal County;2008;55182;80668
04021002300;Census Tract 23; Pinal County;1017;52563;63054
04021002400;Census Tract 24; Pinal County;813;39276;44313
04021941200;Census Tract 9412; Pinal County;1753;20531;30943
04021941300;Census Tract 9413; Pinal County;585;14554;30417
04021941400;Census Tract 9414; Pinal County;2629;41964;59358
